run,source_group,function,opcode,warp_instructions,thread_instructions,predicated_thread_instructions,stall_samples
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",LDC,28,896,896,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",S2R,32,1024,1024,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",LDCU.64,20,640,640,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",LDCU,24,768,768,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",UIADD3,20,640,640,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",IMAD,40,1280,1280,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",ISETP.GE.AND,28,896,896,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",EXIT,20,640,512,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",ULOP3.LUT,4,128,128,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",LDC.64,12,384,384,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",UIMAD,4,128,128,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",IMAD.WIDE,28,896,895,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",UMOV,8,256,256,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",MOV,16,512,512,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",LDG.E,798800,25443900,25443899,209
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",IADD,36,1152,896,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",IABS,12,384,384,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",I2F.RP,4,128,128,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",MUFU.RCP,4,128,128,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",F2I.FTZ.U32.TRUNC.NTZ,4,128,128,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",HFMA2,8,256,256,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",IMAD.HI.U32,8,256,256,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",ISETP.GT.U32.AND,4,128,128,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",ISETP.GE.U32.AND,4,128,128,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",LOP3.LUT,8,256,128,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",ISETP.NE.AND,8,256,256,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",IADD3,399394,12721758,12721758,5276
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",BSSY.RECONVERGENT,12,384,384,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",BRA,199719,6361583,6360943,57
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",BSSY.RELIABLE,4,128,128,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",IADD.64,399394,12721758,12721758,57
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",ISETP.GT.S64.AND,199707,6361199,6361199,61
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",PLOP3.LUT,8,256,256,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",BSYNC.RECONVERGENT,118,384,384,71
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",ISETP.NE.S64.OR,4,128,128,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",BREAK.RELIABLE,4,128,128,0
aggregate_q128_r500,0,"mergeResRnn(int, int, int *, int, int *, int, int, int, int *)",STG.E,4,128,128,0
leaf_q128_r500_0,0,__internal_accurate_pow,ISETP.GT.U32.AND,328218054,2151788886,2151788886,70645
leaf_q128_r500_0,0,__internal_accurate_pow,MOV,1391708234,8799233444,6007893407,556965
leaf_q128_r500_0,0,__internal_accurate_pow,UMOV.64,3610398594,23669677746,23669677746,88783
leaf_q128_r500_0,0,__internal_accurate_pow,BSSY.RECONVERGENT,164109027,1075894443,1075894443,4121
leaf_q128_r500_0,0,__internal_accurate_pow,DMUL,1352290225,8703194494,7627300051,500092
leaf_q128_r500_0,0,__internal_accurate_pow,LOP3.LUT,656436108,4303577772,4303577772,272388
leaf_q128_r500_0,0,__internal_accurate_pow,SHF.R.U32.HI,164109027,1075894443,1075894443,8110
leaf_q128_r500_0,0,__internal_accurate_pow,LEA.HI,203527036,1171933393,96038950,19172
leaf_q128_r500_0,0,__internal_accurate_pow,ISETP.GE.U32.AND,164109027,1075894443,1075894443,4051
leaf_q128_r500_0,0,__internal_accurate_pow,IADD,695854117,4399616722,3024475470,783167
leaf_q128_r500_0,0,__internal_accurate_pow,NOP,50782088370,331951722144,331951722144,18661363
leaf_q128_r500_0,0,__internal_accurate_pow,DADD,4962688819,32372872240,32372872240,8970893
leaf_q128_r500_0,0,__internal_accurate_pow,MUFU.RCP64H,164109027,1075894443,1075894443,229137
leaf_q128_r500_0,0,__internal_accurate_pow,DFMA,6728470107,44111672163,44111672163,14668196
leaf_q128_r500_0,0,__internal_accurate_pow,MOV.64,492327081,3227683329,3227683329,400160
leaf_q128_r500_0,0,__internal_accurate_pow,HFMA2,164109027,1075894443,1075894443,4023
leaf_q128_r500_0,0,__internal_accurate_pow,IMAD.SHL.U32,164109027,1075894443,1075894443,8096
leaf_q128_r500_0,0,__internal_accurate_pow,SEL,164109027,1075894443,1075894443,19930
leaf_q128_r500_0,0,__internal_accurate_pow,FSETP.GEU.AND,203527036,1171933393,1171933393,672746
leaf_q128_r500_0,0,__internal_accurate_pow,IMAD,203527036,1171933393,1075894443,619246
leaf_q128_r500_0,0,__internal_accurate_pow,BRA,164109027,1075894443,979855493,150224
leaf_q128_r500_0,0,__internal_accurate_pow,DSETP.GEU.AND,39418009,96038950,96038950,955
leaf_q128_r500_0,0,__internal_accurate_pow,SHF.R.S32.HI,39418009,96038950,0,53484
leaf_q128_r500_0,0,__internal_accurate_pow,FSEL,407054072,2343866786,2343866786,872289
leaf_q128_r500_0,0,__internal_accurate_pow,LEA,39418009,96038950,0,3755
leaf_q128_r500_0,0,__internal_accurate_pow,BSYNC.RECONVERGENT,201962201,1075894443,1075894443,21868
leaf_q128_r500_0,0,__internal_accurate_pow,DSETP.NEU.AND,164109027,1075894443,1075894443,133056
leaf_q128_r500_0,0,__internal_accurate_pow,RET.ABS.NODEC,164109027,1075894443,1075894443,4086
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",LDC,63608150,1970723030,1970723030,4367
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",LDCU.64,20354608,651347456,651347456,154
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",IADD,325550978,6788320352,5468944650,24565
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",UMOV,43791670,1319375702,1319375702,1249
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",MOV,690005735,7106941618,7106941618,149616
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",LDC.64,68965866,2004084482,2004084482,5050
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",LDG.E,438162200,5458568536,5458568536,158882
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",IMAD.WIDE,394639594,4147955560,4147955560,153795
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",S2UR,20354608,651347456,651347456,142
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",IABS,65687505,1979063553,1979063553,5457
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",I2F.RP,21895835,659687851,659687851,658
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",LOP3.LUT,210445023,2411950679,1752262828,572680
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",MUFU.RCP,21895835,659687851,659687851,1544
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",F2I.FTZ.U32.TRUNC.NTZ,21895835,659687851,659687851,1364
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",IMAD,51962776,1386942756,1386942756,4059
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",HFMA2,185629369,1733241211,1733241211,5332
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",IMAD.HI.U32,43791670,1319375702,1319375702,4658
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",ISETP.GT.U32.AND,21895835,659687851,659687851,1453
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",ISETP.GE.AND,44794769,1319375446,1319375446,5998
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",ISETP.GE.U32.AND,23167998,668028118,668028118,1398
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",ISETP.NE.AND,250885175,2678839223,2678839223,70776
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",IADD3,20354608,651347456,651347456,905
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",S2R,41981379,1302694912,1302694912,3755
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",ISETP.GE.OR,20354608,651347456,651347456,2012
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",BRA,235350155,2060852835,2007811449,45052
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",BSSY.RECONVERGENT,167925516,1100915372,1100915372,4245
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",ISETP.GT.AND,1272163,8340267,8340267,1215
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",VIMNMX.U32,1272163,8340267,8340267,343
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",IMAD.SHL.U32,1272163,8340267,8340267,152
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",SHF.R.S32.HI,1272163,8340267,8340267,1030
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",BRX,1272163,8340267,8340267,123
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",IADD.64,1272163,8340267,8340267,611
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",FADD,162836864,1067554176,1067554176,210715
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",FSEL,657708271,4311918039,4311918039,37456
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",F2F.F64.F32,449073539,2944114251,2944114251,74863
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",NOP,2732606124,17914893516,17914893516,1005676
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",DADD,491054918,3219343062,3219343062,745785
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",CALL.ABS.NOINC,164109027,1075894443,1075894443,632142
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",FSETP.NEU.AND,328218054,2151788886,2151788886,24940
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",DSETP.NAN.AND,0,0,0,19876
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",BSYNC.RECONVERGENT,167925644,1100915372,1100915372,26634
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",F2F.F32.F64,164109027,1075894443,1075894443,380351
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",LDCU,2813390,16680790,16680790,423
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",FSETP.GTU.AND,1272163,8340395,8340395,284
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",STG.E,2813390,25443260,25443260,671
leaf_q128_r500_0,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",EXIT,23167998,668450321,651347456,2194
leaf_q128_r500_1,0,__internal_accurate_pow,ISETP.GT.U32.AND,328218054,2151788886,2151788886,70612
leaf_q128_r500_1,0,__internal_accurate_pow,MOV,1391708234,8799233444,6007893407,557863
leaf_q128_r500_1,0,__internal_accurate_pow,UMOV.64,3610398594,23669677746,23669677746,87967
leaf_q128_r500_1,0,__internal_accurate_pow,BSSY.RECONVERGENT,164109027,1075894443,1075894443,3981
leaf_q128_r500_1,0,__internal_accurate_pow,DMUL,1352290225,8703194494,7627300051,498939
leaf_q128_r500_1,0,__internal_accurate_pow,LOP3.LUT,656436108,4303577772,4303577772,273093
leaf_q128_r500_1,0,__internal_accurate_pow,SHF.R.U32.HI,164109027,1075894443,1075894443,8081
leaf_q128_r500_1,0,__internal_accurate_pow,LEA.HI,203527036,1171933393,96038950,19159
leaf_q128_r500_1,0,__internal_accurate_pow,ISETP.GE.U32.AND,164109027,1075894443,1075894443,4029
leaf_q128_r500_1,0,__internal_accurate_pow,IADD,695854117,4399616722,3024475470,783554
leaf_q128_r500_1,0,__internal_accurate_pow,NOP,50782088370,331951722144,331951722144,18658623
leaf_q128_r500_1,0,__internal_accurate_pow,DADD,4962688819,32372872240,32372872240,8971694
leaf_q128_r500_1,0,__internal_accurate_pow,MUFU.RCP64H,164109027,1075894443,1075894443,229153
leaf_q128_r500_1,0,__internal_accurate_pow,DFMA,6728470107,44111672163,44111672163,14663969
leaf_q128_r500_1,0,__internal_accurate_pow,MOV.64,492327081,3227683329,3227683329,400082
leaf_q128_r500_1,0,__internal_accurate_pow,HFMA2,164109027,1075894443,1075894443,4031
leaf_q128_r500_1,0,__internal_accurate_pow,IMAD.SHL.U32,164109027,1075894443,1075894443,8019
leaf_q128_r500_1,0,__internal_accurate_pow,SEL,164109027,1075894443,1075894443,20027
leaf_q128_r500_1,0,__internal_accurate_pow,FSETP.GEU.AND,203527036,1171933393,1171933393,671763
leaf_q128_r500_1,0,__internal_accurate_pow,IMAD,203527036,1171933393,1075894443,620688
leaf_q128_r500_1,0,__internal_accurate_pow,BRA,164109027,1075894443,979855493,149506
leaf_q128_r500_1,0,__internal_accurate_pow,DSETP.GEU.AND,39418009,96038950,96038950,928
leaf_q128_r500_1,0,__internal_accurate_pow,SHF.R.S32.HI,39418009,96038950,0,53418
leaf_q128_r500_1,0,__internal_accurate_pow,FSEL,407054072,2343866786,2343866786,871634
leaf_q128_r500_1,0,__internal_accurate_pow,LEA,39418009,96038950,0,3700
leaf_q128_r500_1,0,__internal_accurate_pow,BSYNC.RECONVERGENT,201962201,1075894443,1075894443,21982
leaf_q128_r500_1,0,__internal_accurate_pow,DSETP.NEU.AND,164109027,1075894443,1075894443,132631
leaf_q128_r500_1,0,__internal_accurate_pow,RET.ABS.NODEC,164109027,1075894443,1075894443,4020
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",LDC,63608150,1970723030,1970723030,4437
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",LDCU.64,20354608,651347456,651347456,137
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",IADD,325550978,6788320352,5468944650,24719
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",UMOV,43791670,1319375702,1319375702,1287
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",MOV,690005735,7106941618,7106941618,149550
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",LDC.64,68965866,2004084482,2004084482,5099
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",LDG.E,438162200,5458568536,5458568536,158499
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",IMAD.WIDE,394639594,4147955560,4147955560,155660
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",S2UR,20354608,651347456,651347456,152
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",IABS,65687505,1979063553,1979063553,5469
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",I2F.RP,21895835,659687851,659687851,672
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",LOP3.LUT,210445023,2411950679,1752262828,572317
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",MUFU.RCP,21895835,659687851,659687851,1483
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",F2I.FTZ.U32.TRUNC.NTZ,21895835,659687851,659687851,1306
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",IMAD,51962776,1386942756,1386942756,3981
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",HFMA2,185629369,1733241211,1733241211,5300
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",IMAD.HI.U32,43791670,1319375702,1319375702,4553
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",ISETP.GT.U32.AND,21895835,659687851,659687851,1396
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",ISETP.GE.AND,44794769,1319375446,1319375446,6105
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",ISETP.GE.U32.AND,23167998,668028118,668028118,1463
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",ISETP.NE.AND,250885175,2678839223,2678839223,71505
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",IADD3,20354608,651347456,651347456,958
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",S2R,41981379,1302694912,1302694912,3732
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",ISETP.GE.OR,20354608,651347456,651347456,2069
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",BRA,235350155,2060852835,2007811449,44433
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",BSSY.RECONVERGENT,167925516,1100915372,1100915372,4060
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",ISETP.GT.AND,1272163,8340267,8340267,1219
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",VIMNMX.U32,1272163,8340267,8340267,330
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",IMAD.SHL.U32,1272163,8340267,8340267,170
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",SHF.R.S32.HI,1272163,8340267,8340267,1080
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",BRX,1272163,8340267,8340267,118
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",IADD.64,1272163,8340267,8340267,637
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",FADD,162836864,1067554176,1067554176,213752
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",FSEL,657708271,4311918039,4311918039,37650
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",F2F.F64.F32,449073539,2944114251,2944114251,74533
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",NOP,2732606124,17914893516,17914893516,1005155
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",DADD,491054918,3219343062,3219343062,746809
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",CALL.ABS.NOINC,164109027,1075894443,1075894443,634062
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",FSETP.NEU.AND,328218054,2151788886,2151788886,24803
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",DSETP.NAN.AND,0,0,0,20053
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",BSYNC.RECONVERGENT,167925644,1100915372,1100915372,26329
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",F2F.F32.F64,164109027,1075894443,1075894443,381838
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",LDCU,2813390,16680790,16680790,437
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",FSETP.GTU.AND,1272163,8340395,8340395,296
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",STG.E,2813390,25443260,25443260,677
leaf_q128_r500_1,1,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",EXIT,23167998,668450321,651347456,2185
leaf_q32_r300,0,__internal_accurate_pow,ISETP.GT.U32.AND,69186054,456443538,456443538,18405
leaf_q32_r300,0,__internal_accurate_pow,MOV,293660132,1865874064,1272574582,145944
leaf_q32_r300,0,__internal_accurate_pow,UMOV.64,761046594,5020878918,5020878918,23604
leaf_q32_r300,0,__internal_accurate_pow,BSSY.RECONVERGENT,34593027,228221769,228221769,1082
leaf_q32_r300,0,__internal_accurate_pow,DMUL,285202174,1845824108,1617602339,129642
leaf_q32_r300,0,__internal_accurate_pow,LOP3.LUT,138372108,912887076,912887076,73660
leaf_q32_r300,0,__internal_accurate_pow,SHF.R.U32.HI,34593027,228221769,228221769,2120
leaf_q32_r300,0,__internal_accurate_pow,LEA.HI,43050985,248271725,20049956,5277
leaf_q32_r300,0,__internal_accurate_pow,ISETP.GE.U32.AND,34593027,228221769,228221769,1029
leaf_q32_r300,0,__internal_accurate_pow,IADD,146830066,932937032,639175188,208136
leaf_q32_r300,0,__internal_accurate_pow,NOP,10705400064,70412604588,70412604588,4941579
leaf_q32_r300,0,__internal_accurate_pow,DADD,1046248768,6866703026,6866703026,2373700
leaf_q32_r300,0,__internal_accurate_pow,MUFU.RCP64H,34593027,228221769,228221769,59442
leaf_q32_r300,0,__internal_accurate_pow,DFMA,1418314107,9357092529,9357092529,3832408
leaf_q32_r300,0,__internal_accurate_pow,MOV.64,103779081,684665307,684665307,104191
leaf_q32_r300,0,__internal_accurate_pow,HFMA2,34593027,228221769,228221769,1084
leaf_q32_r300,0,__internal_accurate_pow,IMAD.SHL.U32,34593027,228221769,228221769,2149
leaf_q32_r300,0,__internal_accurate_pow,SEL,34593027,228221769,228221769,5256
leaf_q32_r300,0,__internal_accurate_pow,FSETP.GEU.AND,43050985,248271725,248271725,177051
leaf_q32_r300,0,__internal_accurate_pow,IMAD,43050985,248271725,228221769,162232
leaf_q32_r300,0,__internal_accurate_pow,BRA,34593027,228221769,208171813,39170
leaf_q32_r300,0,__internal_accurate_pow,DSETP.GEU.AND,8457958,20049956,20049956,234
