run,launch_ordinal,kernel,metric,unit,value
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__execution_model,,SIMT
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__func_cache_config,,CachePreferNone
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__grid_dim_x,,1272163
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__grid_dim_y,,1
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__grid_dim_z,,1
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__grid_size,,1272163
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__kernel_name,,
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__occupancy_cluster_gpu_pct,%,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__occupancy_cluster_pct,%,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__occupancy_limit_barriers,block,24
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__occupancy_limit_blocks,block,24
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__occupancy_limit_registers,block,2
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__occupancy_limit_shared_mem,block,8
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__occupancy_limit_warps,block,3
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__occupancy_per_barrier_count,,608
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__occupancy_per_block_size,,1950
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__occupancy_per_cluster_size,,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__occupancy_per_register_count,,3760
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__occupancy_per_shared_mem_size,,1696
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__persisting_l2_cache_size,byte,25165824
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__preferred_cluster_dim_x,,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__preferred_cluster_dim_y,,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__preferred_cluster_dim_z,,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__preferred_cluster_size,,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__registers_per_thread,register/thread,44
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__registers_per_thread_allocated,register/thread,48
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__shared_mem_config_size,byte,8192
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__shared_mem_per_block,byte/block,1024
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__shared_mem_per_block_allocated,byte/block,1024
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__shared_mem_per_block_driver,byte/block,1024
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__shared_mem_per_block_dynamic,byte/block,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__shared_mem_per_block_static,byte/block,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__sm_count,SM,188
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__stack_size,,47536
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__thread_count,thread,651347456
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__tpc_count,,94
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__tpc_enabled,,all
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__user_grid_dim_x,,1272163
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__user_grid_dim_y,,1
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__user_grid_dim_z,,1
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__user_grid_size,,1272163
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__uses_blocks_as_clusters,,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__uses_cdp,,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__uses_green_context,,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__uses_mps,,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__uses_vgpu,,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",launch__waves_per_multiprocessor,,3383.41
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__cycles_active.avg,cycle,85376871.44
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__cycles_active.max,cycle,86415748
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__cycles_active.min,cycle,84619049
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__cycles_active.sum,cycle,5464119772
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__cycles_elapsed.avg,cycle,1275336899
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__cycles_elapsed.max,cycle,1275336899
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__cycles_elapsed.min,cycle,1275336899
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__cycles_elapsed.sum,cycle,81621561536
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__d_atomic_input_cycles_active.avg.pct_of_peak_sustained_elapsed,%,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__d_atomic_input_cycles_active.max.pct_of_peak_sustained_elapsed,%,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__d_atomic_input_cycles_active.min.pct_of_peak_sustained_elapsed,%,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__d_atomic_input_cycles_active.sum.pct_of_peak_sustained_elapsed,%,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__d_decomp_input_sectors.avg.pct_of_peak_sustained_elapsed,%,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__d_decomp_input_sectors.max.pct_of_peak_sustained_elapsed,%,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__d_decomp_input_sectors.min.pct_of_peak_sustained_elapsed,%,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__d_decomp_input_sectors.sum.pct_of_peak_sustained_elapsed,%,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__d_sectors.avg.pct_of_peak_sustained_elapsed,%,0.05
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__d_sectors.max.pct_of_peak_sustained_elapsed,%,0.05
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__d_sectors.min.pct_of_peak_sustained_elapsed,%,0.05
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__d_sectors.sum.pct_of_peak_sustained_elapsed,%,0.05
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__d_sectors_fill_device.avg.pct_of_peak_sustained_elapsed,%,0.00
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__d_sectors_fill_device.max.pct_of_peak_sustained_elapsed,%,0.00
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__d_sectors_fill_device.min.pct_of_peak_sustained_elapsed,%,0.00
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__d_sectors_fill_device.sum.pct_of_peak_sustained_elapsed,%,0.00
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__lts2xbar_cycles_active.avg.pct_of_peak_sustained_elapsed,%,0.09
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__lts2xbar_cycles_active.max.pct_of_peak_sustained_elapsed,%,0.09
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__lts2xbar_cycles_active.min.pct_of_peak_sustained_elapsed,%,0.09
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__lts2xbar_cycles_active.sum.pct_of_peak_sustained_elapsed,%,0.09
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_requests.sum,request,143609881
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_requests_srcunit_gcc.sum,request,36
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_requests_srcunit_tex.sum,request,142781549
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_requests_srcunit_tex_op_atom_dot_alu.sum,request,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_requests_srcunit_tex_op_atom_dot_cas.sum,request,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_requests_srcunit_tex_op_read.sum,request,139321313
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_requests_srcunit_tex_op_red.sum,request,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_requests_srcunit_tex_op_write.sum,request,3461401
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sector_op_read_hit_rate.pct,%,98.82
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sector_op_write_hit_rate.pct,%,80.46
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors.avg.pct_of_peak_sustained_elapsed,%,0.09
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors.avg.peak_sustained,sector/cycle,2
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors.avg.per_cycle_elapsed,sector/cycle,0.00
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors.max.pct_of_peak_sustained_elapsed,%,0.09
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors.min.pct_of_peak_sustained_elapsed,%,0.09
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors.sum,sector,147301766
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors.sum.pct_of_peak_sustained_elapsed,%,0.09
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors.sum.per_second,sector/s,252079240.33
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors_data_ecc.avg.pct_of_peak_sustained_elapsed,%,0.00
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors_data_ecc.avg.peak_sustained,sector/cycle,8
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors_data_ecc.avg.per_cycle_elapsed,sector/cycle,0.00
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors_data_ecc.sum,sector,2
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors_data_ecc.sum.per_second,sector/s,3.42
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors_evict_first_lookup_hit.sum,sector,1426750
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors_evict_first_lookup_miss.sum,sector,308683
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors_evict_last_lookup_hit.sum,sector,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors_evict_last_lookup_miss.sum,sector,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors_evict_normal_demote_lookup_hit.sum,sector,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors_evict_normal_demote_lookup_miss.sum,sector,0
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors_evict_normal_lookup_hit.sum,sector,142963949
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors_evict_normal_lookup_miss.sum,sector,2448615
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors_lookup_hit.sum,sector,144485764
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors_lookup_miss.sum,sector,2774560
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors_op_read.avg.per_second,sector/s,3775848.69
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors_op_read.max.per_second,sector/s,3803097.69
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors_op_read.min.per_second,sector/s,3752122.85
leaf_q128_r500_1,0,"dataProcessRnn(TN *, float, float *, int *, int *, char *, int *, int *, int, int *, int, int *, int)",lts__t_sectors_op_read.sum.per_second,sector/s,241654316.02
