q,k,pair,order,variant,sample,stage,calls,wall_s,thread_cpu_s,wall_fraction
32,100,4,AB,A,0,stage.delivery,1,4.586e-05,4.5574e-05,0.002481704330200664
32,100,4,AB,A,0,stage.leaf_distance,1,0.003750486,0.003750277,0.2029567672602915
32,100,4,AB,A,0,stage.node_plan,4,0.000103525,0.000102364,0.005602233772002262
32,100,4,AB,A,0,stage.node_prune,4,0.000104957,0.000103776,0.005679726153180792
32,100,4,AB,A,0,stage.output_alloc,1,6.737e-06,6.431e-06,0.00036457134916183763
32,100,4,AB,A,0,stage.pivot_distance,2,0.000197644,0.000196983,0.010695463816794157
32,100,4,AB,A,0,stage.pivot_sort,2,0.000209833,0.000209248,0.011355069008264196
32,100,4,AB,A,0,stage.result_sort,1,0.002137089,0.002136803,0.11564812527963819
32,100,4,AB,A,0,stage.schedule,10,0.004484158,0.003172532,0.24265927444186547
32,100,4,AB,A,0,stage.threshold,2,0.000430716,0.00043013,0.02330810646067835
32,100,4,AB,A,1,stage.aggregate,1,0.000287127,0.000286843,0.016713712127879834
32,100,4,AB,A,1,stage.alloc_init,1,0.005159805,0.005159622,0.3003531378309772
32,100,4,AB,A,1,stage.candidates,1,0.000119181,0.000118877,0.006937546539032715
32,100,4,AB,A,1,stage.cleanup,1,0.00151232,0.001512059,0.08803240769845827
32,100,4,AB,A,1,stage.delivery,1,4.514e-05,4.4854e-05,0.002627607175404945
32,100,4,AB,A,1,stage.leaf_distance,1,0.003759284,0.003759072,0.21882856917999566
32,100,4,AB,A,1,stage.node_plan,4,0.000103386,0.000102238,0.006018116868329988
32,100,4,AB,A,1,stage.node_prune,4,0.000106765,0.000105627,0.006214809040365728
32,100,4,AB,A,1,stage.output_alloc,1,6.399e-06,6.11e-06,0.0003724868922334126
32,100,4,AB,A,1,stage.pivot_distance,2,0.000715401,0.000714824,0.041643615438455316
32,100,4,AB,A,1,stage.pivot_sort,2,0.000213854,0.000213293,0.012448478176540743
32,100,4,AB,A,1,stage.result_sort,1,0.001944572,0.001944304,0.11319387107424779
32,100,4,AB,A,1,stage.schedule,10,0.00315118,0.003148387,0.18343073059354353
32,100,4,AB,A,1,stage.threshold,2,4.3895e-05,4.3347e-05,0.002555135510952593
32,100,4,AB,A,2,stage.aggregate,1,0.000297993,0.000297731,0.017606075254859833
32,100,4,AB,A,2,stage.alloc_init,1,0.003050997,0.003050731,0.1802595456415137
32,100,4,AB,A,2,stage.candidates,1,0.000512019,0.000511707,0.03025119732986371
32,100,4,AB,A,2,stage.cleanup,1,0.001563531,0.001563283,0.09237681572824277
32,100,4,AB,A,2,stage.delivery,1,4.547e-05,4.5186e-05,0.0026864666010224286
32,100,4,AB,A,2,stage.leaf_distance,1,0.003765138,0.003764923,0.22245255080801377
32,100,4,AB,A,2,stage.node_plan,4,0.00010238,0.000101264,0.006048833310153426
32,100,4,AB,A,2,stage.node_prune,4,5.371e-05,5.2611e-05,0.003173303741827901
32,100,4,AB,A,2,stage.output_alloc,1,7.06e-06,6.744e-06,0.0004171201716124554
32,100,4,AB,A,2,stage.pivot_distance,2,0.000101471,0.000100919,0.00599512761100389
32,100,4,AB,A,2,stage.pivot_sort,2,0.000202611,0.000201987,0.011970699021327367
32,100,4,AB,A,2,stage.result_sort,1,0.002175463,0.002175166,0.12853109063690468
32,100,4,AB,A,2,stage.schedule,10,0.005017911,0.005015414,0.2964691072883892
32,100,4,AB,A,2,stage.threshold,2,2.005e-05,1.9502e-05,0.0011845976545084606
32,100,4,AB,A,3,stage.aggregate,1,0.000275206,0.000274801,0.0162056909589114
32,100,4,AB,A,3,stage.alloc_init,1,0.003050217,0.003049953,0.17961408566534834
32,100,4,AB,A,3,stage.candidates,1,0.000514592,0.000514273,0.030302097054308905
32,100,4,AB,A,3,stage.cleanup,1,0.001604592,0.001604114,0.09448748234828297
32,100,4,AB,A,3,stage.delivery,1,4.9326e-05,4.9018e-05,0.0029045947844133623
32,100,4,AB,A,3,stage.leaf_distance,1,0.003760775,0.003760583,0.22145577282472048
32,100,4,AB,A,3,stage.node_plan,4,0.000102953,0.00010175,0.006062456855202305
32,100,4,AB,A,3,stage.node_prune,4,5.3387e-05,5.2296e-05,0.003143729508889352
32,100,4,AB,A,3,stage.output_alloc,1,6.061e-06,5.766e-06,0.0003569060736392448
32,100,4,AB,A,3,stage.pivot_distance,2,0.000103527,0.000102971,0.006096257232412159
32,100,4,AB,A,3,stage.pivot_sort,2,0.00020608,0.000205496,0.012135159817781812
32,100,4,AB,A,3,stage.result_sort,1,0.002205546,0.002205259,0.1298750640308104
32,100,4,AB,A,3,stage.schedule,10,0.00502058,0.005018116,0.29564024009102785
32,100,4,AB,A,3,stage.threshold,2,1.9508e-05,1.8969e-05,0.001148741739738391
32,100,4,AB,A,4,stage.aggregate,1,0.000277456,0.000277206,0.01678343336434476
32,100,4,AB,A,4,stage.alloc_init,1,0.003041469,0.002977316,0.18397977441908014
32,100,4,AB,A,4,stage.candidates,1,0.000512633,0.000512313,0.03100939174450777
32,100,4,AB,A,4,stage.cleanup,1,0.001453564,0.001453314,0.08792671463154673
32,100,4,AB,A,4,stage.delivery,1,4.5587e-05,4.5307e-05,0.0027575773339930825
32,100,4,AB,A,4,stage.leaf_distance,1,0.003754247,0.003754004,0.2270960237219279
32,100,4,AB,A,4,stage.node_plan,4,9.8634e-05,9.7514e-05,0.0059664132924095396
32,100,4,AB,A,4,stage.node_prune,4,5.04e-05,4.9303e-05,0.003048717784308056
32,100,4,AB,A,4,stage.output_alloc,1,6.598e-06,6.286e-06,0.00039911587184255064
32,100,4,AB,A,4,stage.pivot_distance,2,0.000102801,0.000102252,0.006218476923505008
32,100,4,AB,A,4,stage.pivot_sort,2,0.000203391,0.000202793,0.012303209501353171
32,100,4,AB,A,4,stage.result_sort,1,0.001915215,0.001914944,0.11585218316018955
32,100,4,AB,A,4,stage.schedule,10,0.005036673,0.005034191,0.30467052676278195
32,100,4,AB,A,4,stage.threshold,2,2.1483e-05,2.0926e-05,0.001299515955561309
32,100,4,AB,A,5,stage.aggregate,1,0.000258143,0.00025788,0.014202851266008214
32,100,4,AB,A,5,stage.alloc_init,1,0.003064936,0.003064694,0.168630682016689
32,100,4,AB,A,5,stage.candidates,1,0.000507664,0.00050729,0.027931325990272034
32,100,4,AB,A,5,stage.cleanup,1,0.001589454,0.00158913,0.08745067174458272
32,100,4,AB,A,5,stage.delivery,1,4.6845e-05,4.6563e-05,0.002577379853632114
32,100,4,AB,A,5,stage.leaf_distance,1,0.003754371,0.00375418,0.20656292407857088
32,100,4,AB,A,5,stage.node_plan,4,0.000102695,0.000101529,0.005650208647000746
32,100,4,AB,A,5,stage.node_prune,4,5.3901e-05,5.2793e-05,0.002965596146667191
32,100,4,AB,A,5,stage.output_alloc,1,6.289e-06,5.983e-06,0.0003460164777349208
32,100,4,AB,A,5,stage.pivot_distance,2,0.000101009,0.000100448,0.00555744608038267
32,100,4,AB,A,5,stage.pivot_sort,2,0.000204968,0.000204374,0.01127719914268902
32,100,4,AB,A,5,stage.result_sort,1,0.002216749,0.002216495,0.12196401351604515
32,100,4,AB,A,5,stage.schedule,10,0.006237896,0.005524298,0.3432047706148436
32,100,4,AB,A,5,stage.threshold,2,1.9963e-05,1.9409e-05,0.001098350603438102
32,100,4,AB,A,6,stage.aggregate,1,5.708e-05,5.6792e-05,0.0049626820740498595
32,100,4,AB,A,6,stage.alloc_init,1,0.001964965,0.001964691,0.17083911320314263
32,100,4,AB,A,6,stage.candidates,1,9.6229e-05,9.594e-05,0.008366396869371828
32,100,4,AB,A,6,stage.cleanup,1,0.00194374,0.001943277,0.16899375708853667
32,100,4,AB,A,6,stage.delivery,1,4.5652e-05,4.5371e-05,0.0039691023483623715
32,100,4,AB,A,6,stage.leaf_distance,1,0.003783773,0.003783571,0.3289709607458629
32,100,4,AB,A,6,stage.node_plan,4,9.7399e-05,9.6252e-05,0.00846811967992961
32,100,4,AB,A,6,stage.node_prune,4,5.2018e-05,5.0911e-05,0.00452257876888447
32,100,4,AB,A,6,stage.output_alloc,1,6.824e-06,6.532e-06,0.0005932961190139495
32,100,4,AB,A,6,stage.pivot_distance,2,0.00010174,0.000101194,0.00884553738987093
32,100,4,AB,A,6,stage.pivot_sort,2,0.000202137,0.000201527,0.017574310904033223
32,100,4,AB,A,6,stage.result_sort,1,0.002987212,0.002986942,0.25971589775379517
32,100,4,AB,A,6,stage.schedule,10,0.000131758,0.000129064,0.011455379549976547
32,100,4,AB,A,6,stage.threshold,2,2.1213e-05,2.0676e-05,0.0018443128037284452
32,100,4,AB,A,7,stage.aggregate,1,5.7781e-05,5.7512e-05,0.005218725670302913
32,100,4,AB,A,7,stage.alloc_init,1,0.001991486,0.001991236,0.1798691457442562
32,100,4,AB,A,7,stage.candidates,1,9.7085e-05,9.6801e-05,0.008768626048378502
32,100,4,AB,A,7,stage.cleanup,1,0.001642098,0.001641843,0.14831274961930516
32,100,4,AB,A,7,stage.delivery,1,4.6207e-05,4.592e-05,0.004173372856954478
32,100,4,AB,A,7,stage.leaf_distance,1,0.003783051,0.003782863,0.34168161447128126
32,100,4,AB,A,7,stage.node_plan,4,9.9685e-05,9.8555e-05,0.009003455607278272
32,100,4,AB,A,7,stage.node_prune,4,5.323e-05,5.2117e-05,0.0048076836231672
32,100,4,AB,A,7,stage.output_alloc,1,5.889e-06,5.582e-06,0.0005318889509079776
32,100,4,AB,A,7,stage.pivot_distance,2,0.000102015,0.000101384,0.009213899019676912
32,100,4,AB,A,7,stage.pivot_sort,2,0.000198215,0.000197623,0.017902592698968378
32,100,4,AB,A,7,stage.result_sort,1,0.002839273,0.00283905,0.2564404716100095
32,100,4,AB,A,7,stage.schedule,10,0.000127629,0.000124905,0.0115273314510841
32,100,4,AB,A,7,stage.threshold,2,1.9729e-05,1.9182e-05,0.0017819047567436729
32,100,4,AB,B,0,stage.aggregate,1,0.000277156,0.00027661,0.017109849398927304
32,100,4,AB,B,0,stage.alloc_init,1,0.005160195,0.005159946,0.31855763295435674
32,100,4,AB,B,0,stage.candidates,1,0.000152691,0.000152419,0.009426171594955943
32,100,4,AB,B,0,stage.cleanup,1,0.001537037,0.001536691,0.09488689254636028
32,100,4,AB,B,0,stage.delivery,1,4.5574e-05,4.5307e-05,0.0028134490197098856
32,100,4,AB,B,0,stage.leaf_distance,1,0.001380461,0.00138014,0.08522088575059744
32,100,4,AB,B,0,stage.node_plan,4,9.975e-05,9.8607e-05,0.0061579308315280875
32,100,4,AB,B,0,stage.node_prune,4,9.6891e-05,9.5749e-05,0.005981434347845494
32,100,4,AB,B,0,stage.output_alloc,1,7.148e-06,6.846e-06,0.000441272076027697
32,100,4,AB,B,0,stage.pivot_distance,2,0.000198111,0.000197455,0.012230113633732942
32,100,4,AB,B,0,stage.pivot_sort,2,0.0002138,0.00021321,0.013198652749681255
32,100,4,AB,B,0,stage.result_sort,1,0.001960098,0.001959727,0.12100398904277235
32,100,4,AB,B,0,stage.schedule,10,0.004631314,0.003171002,0.28590788241691906
32,100,4,AB,B,0,stage.threshold,2,0.000425697,0.000425064,0.02627982637783471
32,100,4,AB,B,1,stage.aggregate,1,0.000276057,0.00027577,0.01805892037019423
32,100,4,AB,B,1,stage.alloc_init,1,0.005143408,0.005143152,0.33646817687441344
32,100,4,AB,B,1,stage.candidates,1,0.000120354,0.000120076,0.007873241041648486
32,100,4,AB,B,1,stage.cleanup,1,0.001322656,0.001322304,0.08652466476546371
32,100,4,AB,B,1,stage.delivery,1,4.6153e-05,4.5872e-05,0.0030192074529737487
32,100,4,AB,B,1,stage.leaf_distance,1,0.00138236,0.001382044,0.09043034287462985
32,100,4,AB,B,1,stage.node_plan,4,0.00010433,0.000103189,0.006824993252199233
32,100,4,AB,B,1,stage.node_prune,4,0.000111247,0.000110089,0.00727748513684854
32,100,4,AB,B,1,stage.output_alloc,1,7.175e-06,6.892e-06,0.00046936956373554585
32,100,4,AB,B,1,stage.pivot_distance,2,0.001324045,0.000665404,0.08661552947961405
32,100,4,AB,B,1,stage.pivot_sort,2,0.000210135,0.000209501,0.013746477111577551
32,100,4,AB,B,1,stage.result_sort,1,0.002074755,0.002074469,0.13572499640531602
32,100,4,AB,B,1,stage.schedule,10,0.003130835,0.003128185,0.20481096279832442
32,100,4,AB,B,1,stage.threshold,2,2.0696e-05,2.0124e-05,0.001353877699103952
32,100,4,AB,B,2,stage.aggregate,1,0.000285463,0.000285183,0.019488953212666856
32,100,4,AB,B,2,stage.alloc_init,1,0.003053096,0.003052722,0.20843908001310263
32,100,4,AB,B,2,stage.candidates,1,0.000516502,0.000516192,0.03526230478993374
32,100,4,AB,B,2,stage.cleanup,1,0.001630908,0.001630557,0.11134434131976498
32,100,4,AB,B,2,stage.delivery,1,4.6618e-05,4.6332e-05,0.003182675235908343
32,100,4,AB,B,2,stage.leaf_distance,1,0.0013848,0.001384504,0.09454220830335651
32,100,4,AB,B,2,stage.node_plan,4,0.000104432,0.000103321,0.0071297168526401845
32,100,4,AB,B,2,stage.node_prune,4,5.3413e-05,5.2302e-05,0.003646579269285948
32,100,4,AB,B,2,stage.output_alloc,1,6.581e-06,6.27e-06,0.00044929395785989976
32,100,4,AB,B,2,stage.pivot_distance,2,0.000101673,0.00010108,0.006941356112671264
32,100,4,AB,B,2,stage.pivot_sort,2,0.000207982,0.000207386,0.014199218347305528
32,100,4,AB,B,2,stage.result_sort,1,0.002205471,0.002205215,0.15057055075751877
32,100,4,AB,B,2,stage.schedule,10,0.005018848,0.005016045,0.3426436836069355
32,100,4,AB,B,2,stage.threshold,2,2.0701e-05,2.0152e-05,0.0014132858565047539
32,100,4,AB,B,3,stage.aggregate,1,0.000287741,0.000287401,0.020172923997472468
32,100,4,AB,B,3,stage.alloc_init,1,0.003038295,0.003037962,0.21300855323676712
32,100,4,AB,B,3,stage.candidates,1,0.000516177,0.000515797,0.036188097595557626
32,100,4,AB,B,3,stage.cleanup,1,0.001358986,0.001358627,0.09527568643894724
32,100,4,AB,B,3,stage.delivery,1,4.7289e-05,4.7005e-05,0.00331533359137723
32,100,4,AB,B,3,stage.leaf_distance,1,0.001381529,0.001381227,0.09685612935697083
32,100,4,AB,B,3,stage.node_plan,4,0.000102201,0.000100206,0.007165099883109059
32,100,4,AB,B,3,stage.node_prune,4,5.3276e-05,5.2161e-05,0.00373506972899011
32,100,4,AB,B,3,stage.output_alloc,1,6.532e-06,6.236e-06,0.0004579449558856408
32,100,4,AB,B,3,stage.pivot_distance,2,0.0001024,0.000101856,0.007179051359872874
32,100,4,AB,B,3,stage.pivot_sort,2,0.000205739,0.000205152,0.014423934059852395
32,100,4,AB,B,3,stage.result_sort,1,0.0021156,0.00211532,0.14832032282174856
32,100,4,AB,B,3,stage.schedule,10,0.005016891,0.005014174,0.3517238101160545
32,100,4,AB,B,3,stage.threshold,2,2.0967e-05,2.0413e-05,0.0014699528306880327
32,100,4,AB,B,4,stage.aggregate,1,0.000275103,0.000274831,0.01931515837239093
32,100,4,AB,B,4,stage.alloc_init,1,0.003052815,0.00305248,0.21434010245839052
32,100,4,AB,B,4,stage.candidates,1,0.000515914,0.000515588,0.036222653393578746
32,100,4,AB,B,4,stage.cleanup,1,0.001515134,0.001514829,0.10637853155143404
32,100,4,AB,B,4,stage.delivery,1,4.7528e-05,4.7256e-05,0.0033369714147900827
32,100,4,AB,B,4,stage.leaf_distance,1,0.0013815,0.001381183,0.0969960025570716
32,100,4,AB,B,4,stage.node_plan,4,0.000100525,9.9409e-05,0.00705792483318829
32,100,4,AB,B,4,stage.node_prune,4,5.3878e-05,5.2764e-05,0.003782808994404563
32,100,4,AB,B,4,stage.output_alloc,1,6.4e-06,6.106e-06,0.000449348111737429
32,100,4,AB,B,4,stage.pivot_distance,2,0.000102161,0.000101556,0.00717278944425117
32,100,4,AB,B,4,stage.pivot_sort,2,0.000206773,0.000206206,0.014517665173169284
32,100,4,AB,B,4,stage.result_sort,1,0.001933571,0.001933243,0.13575726215003944
32,100,4,AB,B,4,stage.schedule,10,0.00502098,0.005018184,0.3525262315736557
32,100,4,AB,B,4,stage.threshold,2,2.0189e-05,1.9625e-05,0.0014174826606042116
32,100,4,AB,B,5,stage.aggregate,1,0.000274962,0.000274571,0.01927016666862899
32,100,4,AB,B,5,stage.alloc_init,1,0.003052309,0.003051789,0.21391502518222985
32,100,4,AB,B,5,stage.candidates,1,0.000116632,0.000116353,0.008173922501638542
32,100,4,AB,B,5,stage.cleanup,1,0.00131466,0.001314269,0.09213533983815869
32,100,4,AB,B,5,stage.delivery,1,4.7315e-05,4.703e-05,0.0033159779748699117
32,100,4,AB,B,5,stage.leaf_distance,1,0.001381902,0.001381601,0.09684786210353336
32,100,4,AB,B,5,stage.node_plan,4,0.000104112,0.000102996,0.007296483122047052
32,100,4,AB,B,5,stage.node_prune,4,5.2159e-05,5.1002e-05,0.003655460111830069
32,100,4,AB,B,5,stage.output_alloc,1,5.835e-06,5.534e-06,0.0004089344073415605
32,100,4,AB,B,5,stage.pivot_distance,2,0.000100283,9.9728e-05,0.007028135247889239
32,100,4,AB,B,5,stage.pivot_sort,2,0.00020273,0.000202132,0.01420793014573343
32,100,4,AB,B,5,stage.result_sort,1,0.002069469,0.002068997,0.1450346322239472
32,100,4,AB,B,5,stage.schedule,10,0.005515419,0.00551252,0.3865372065133474
32,100,4,AB,B,5,stage.threshold,2,2.0909e-05,2.035e-05,0.00146536581372831
32,100,4,AB,B,6,stage.aggregate,1,0.000258911,0.000258518,0.01717184955048011
32,100,4,AB,B,6,stage.alloc_init,1,0.00303949,0.003039162,0.20158921401635616
32,100,4,AB,B,6,stage.candidates,1,0.000102364,0.000101868,0.006789125249160313
32,100,4,AB,B,6,stage.cleanup,1,0.001771641,0.00177132,0.11750119813164418
32,100,4,AB,B,6,stage.delivery,1,4.5561e-05,4.5273e-05,0.003021758972656334
32,100,4,AB,B,6,stage.leaf_distance,1,0.001386528,0.001386161,0.09195920688394113
32,100,4,AB,B,6,stage.node_plan,4,0.000101883,0.000100751,0.006757223709118442
32,100,4,AB,B,6,stage.node_prune,4,5.326e-05,5.2153e-05,0.003532382583430486
32,100,4,AB,B,6,stage.output_alloc,1,6.187e-06,5.902e-06,0.0004103426782516789
32,100,4,AB,B,6,stage.pivot_distance,2,9.9881e-05,9.9326e-05,0.006624444326241464
32,100,4,AB,B,6,stage.pivot_sort,2,0.000200979,0.000200402,0.013329604191424626
32,100,4,AB,B,6,stage.result_sort,1,0.001997442,0.001997144,0.13247708096531274
32,100,4,AB,B,6,stage.schedule,10,0.005983617,0.005268531,0.39685363268341295
32,100,4,AB,B,6,stage.threshold,2,2.0059e-05,1.9522e-05,0.0013303804401245233
32,100,4,AB,B,7,stage.aggregate,1,5.5618e-05,5.5304e-05,0.005271215795336787
32,100,4,AB,B,7,stage.alloc_init,1,0.001989127,0.001988774,0.18852022117535466
32,100,4,AB,B,7,stage.candidates,1,9.0111e-05,8.9822e-05,0.008540302177956654
32,100,4,AB,B,7,stage.cleanup,1,0.003129065,0.003128774,0.29655825187233453
32,100,4,AB,B,7,stage.delivery,1,4.6039e-05,4.5734e-05,0.004363362652405882
32,100,4,AB,B,7,stage.leaf_distance,1,0.001387674,0.001387144,0.13151729849290122
32,100,4,AB,B,7,stage.node_plan,4,9.3373e-05,9.2248e-05,0.008849459391887192
32,100,4,AB,B,7,stage.node_prune,4,5.1133e-05,4.9969e-05,0.004846148320021503
32,100,4,AB,B,7,stage.output_alloc,1,6.538e-06,6.238e-06,0.0006196412828564838
32,100,4,AB,B,7,stage.pivot_distance,2,0.000100671,0.000100113,0.009541129945923077
32,100,4,AB,B,7,stage.pivot_sort,2,0.000200833,0.000200224,0.01903401923522732
32,100,4,AB,B,7,stage.result_sort,1,0.003252001,0.003251751,0.3082095551377437
32,100,4,AB,B,7,stage.schedule,10,0.000121972,0.00011933,0.011559939821439437
32,100,4,AB,B,7,stage.threshold,2,1.7505e-05,1.6941e-05,0.0016590426210466118
32,100,5,BA,B,0,stage.aggregate,1,0.000285926,0.000285646,0.01747145366630077
32,100,5,BA,B,0,stage.alloc_init,1,0.005176442,0.005176118,0.31630550058159557
32,100,5,BA,B,0,stage.candidates,1,0.000160561,0.000160292,0.009811049264896924
32,100,5,BA,B,0,stage.cleanup,1,0.001696594,0.001696197,0.10367005260635231
32,100,5,BA,B,0,stage.delivery,1,4.5956e-05,4.5663e-05,0.0028081326101456958
32,100,5,BA,B,0,stage.leaf_distance,1,0.001383984,0.001383659,0.08456807821220037
32,100,5,BA,B,0,stage.node_plan,4,0.000107877,0.000106554,0.006591803498665837
32,100,5,BA,B,0,stage.node_prune,4,0.000102515,0.000101341,0.006264159511904561
32,100,5,BA,B,0,stage.output_alloc,1,5.763e-06,5.463e-06,0.00035214701523782844
32,100,5,BA,B,0,stage.pivot_distance,2,0.000194224,0.000193591,0.011868020455934755
32,100,5,BA,B,0,stage.pivot_sort,2,0.000208176,0.000207618,0.012720554753453094
32,100,5,BA,B,0,stage.result_sort,1,0.001960715,0.001960444,0.11980911590873483
32,100,5,BA,B,0,stage.schedule,10,0.004592813,0.003133802,0.2806429619114171
32,100,5,BA,B,0,stage.threshold,2,0.000431932,0.000431387,0.026393122433750776
32,100,5,BA,B,1,stage.aggregate,1,0.000275339,0.000274942,0.01807067092679435
32,100,5,BA,B,1,stage.alloc_init,1,0.005143092,0.005142737,0.33754434743435774
32,100,5,BA,B,1,stage.candidates,1,0.000121128,0.000120844,0.007949706463743772
32,100,5,BA,B,1,stage.cleanup,1,0.001425497,0.001425127,0.09355626044306316
32,100,5,BA,B,1,stage.delivery,1,4.478e-05,4.4433e-05,0.0029389394313985707
32,100,5,BA,B,1,stage.leaf_distance,1,0.001387652,0.001387384,0.0910724694028381
32,100,5,BA,B,1,stage.node_plan,4,0.000103287,0.000102169,0.006778790465628946
32,100,5,BA,B,1,stage.node_prune,4,0.000114494,0.000113328,0.007514312890990352
32,100,5,BA,B,1,stage.output_alloc,1,6.37e-06,6.07e-06,0.0004180670874946158
32,100,5,BA,B,1,stage.pivot_distance,2,0.001333097,0.000671183,0.08749199060248193
32,100,5,BA,B,1,stage.pivot_sort,2,0.000207081,0.000206484,0.013590855658629912
32,100,5,BA,B,1,stage.result_sort,1,0.001944482,0.001944186,0.1276175708674577
32,100,5,BA,B,1,stage.schedule,10,0.003099114,0.00309635,0.20339679180436246
32,100,5,BA,B,1,stage.threshold,2,2.0451e-05,1.9876e-05,0.0013422119319234519
32,100,5,BA,B,2,stage.aggregate,1,0.000275284,0.000275007,0.018387557292459507
32,100,5,BA,B,2,stage.alloc_init,1,0.00305226,0.003051909,0.20387529105026977
32,100,5,BA,B,2,stage.candidates,1,0.000122678,0.000122374,0.008194260303992777
32,100,5,BA,B,2,stage.cleanup,1,0.00187807,0.001877705,0.125445429898757
32,100,5,BA,B,2,stage.delivery,1,4.4382e-05,4.4109e-05,0.0029644896461615564
32,100,5,BA,B,2,stage.leaf_distance,1,0.001389146,0.001388765,0.0927878178993002
32,100,5,BA,B,2,stage.node_plan,4,0.000102366,0.000101208,0.0068375230300341105
32,100,5,BA,B,2,stage.node_prune,4,5.4522e-05,5.328e-05,0.0036417895653197323
32,100,5,BA,B,2,stage.output_alloc,1,6.302e-06,5.987e-06,0.00042094123180816834
32,100,5,BA,B,2,stage.pivot_distance,2,0.000103534,0.000102996,0.006915539430978563
32,100,5,BA,B,2,stage.pivot_sort,2,0.000205951,0.000205323,0.01375646899906761
32,100,5,BA,B,2,stage.result_sort,1,0.002056705,0.002056421,0.13737733039765454
32,100,5,BA,B,2,stage.schedule,10,0.005649194,0.004996986,0.3773371439357845
32,100,5,BA,B,2,stage.threshold,2,2.0546e-05,1.9988e-05,0.001372367272093086
32,100,5,BA,B,3,stage.aggregate,1,0.00027472,0.000274346,0.01866024444159463
32,100,5,BA,B,3,stage.alloc_init,1,0.003063969,0.003063579,0.20811885010726652
32,100,5,BA,B,3,stage.candidates,1,0.000119059,0.000118725,0.008087034227474574
32,100,5,BA,B,3,stage.cleanup,1,0.001821631,0.001821324,0.12373354594636891
32,100,5,BA,B,3,stage.delivery,1,4.5456e-05,4.5176e-05,0.003087580341209688
32,100,5,BA,B,3,stage.leaf_distance,1,0.001384705,0.00138439,0.09405552482345039
32,100,5,BA,B,3,stage.node_plan,4,0.000100608,9.9436e-05,0.006833757545063892
32,100,5,BA,B,3,stage.node_prune,4,5.2423e-05,5.1299e-05,0.003560810987047595
32,100,5,BA,B,3,stage.output_alloc,1,6.304e-06,6.009e-06,0.000428196640069207
32,100,5,BA,B,3,stage.pivot_distance,2,0.000101747,0.000101165,0.006911123657538326
32,100,5,BA,B,3,stage.pivot_sort,2,0.000206764,0.000206188,0.014044360737193767
32,100,5,BA,B,3,stage.result_sort,1,0.002025818,0.002025557,0.13760286500503185
32,100,5,BA,B,3,stage.schedule,10,0.005487847,0.005485133,0.3727597789679374
32,100,5,BA,B,3,stage.threshold,2,2.0444e-05,1.9892e-05,0.00138865039809246
32,100,5,BA,B,4,stage.aggregate,1,0.00029645,0.000296127,0.019747933894482417
32,100,5,BA,B,4,stage.alloc_init,1,0.003064638,0.003064348,0.2041500038270157
32,100,5,BA,B,4,stage.candidates,1,0.000124377,0.000124053,0.00828533909257561
32,100,5,BA,B,4,stage.cleanup,1,0.0014962,0.001495795,0.09966894482349331
32,100,5,BA,B,4,stage.delivery,1,4.5937e-05,4.5654e-05,0.0030600804159583023
32,100,5,BA,B,4,stage.leaf_distance,1,0.001390272,0.001389953,0.09261258070956269
32,100,5,BA,B,4,stage.node_plan,4,0.000102304,0.000101115,0.006814952366811028
32,100,5,BA,B,4,stage.node_prune,4,5.6933e-05,5.5728e-05,0.003792575882660035
32,100,5,BA,B,4,stage.output_alloc,1,6.032e-06,5.735e-06,0.00040181999410193264
32,100,5,BA,B,4,stage.pivot_distance,2,0.000101986,0.000101452,0.006793768885689606
32,100,5,BA,B,4,stage.pivot_sort,2,0.000203198,0.000202635,0.013535977977706318
32,100,5,BA,B,4,stage.result_sort,1,0.002146533,0.002146235,0.142990695855372
32,100,5,BA,B,4,stage.schedule,10,0.005946281,0.005228855,0.39610984687474043
32,100,5,BA,B,4,stage.threshold,2,2.0157e-05,1.9618e-05,0.0013427529212719923
32,100,5,BA,B,5,stage.aggregate,1,0.000275333,0.000275041,0.018667016142559046
32,100,5,BA,B,5,stage.alloc_init,1,0.003067658,0.003067396,0.2079809590780996
32,100,5,BA,B,5,stage.candidates,1,0.000122277,0.000121857,0.00829013134227896
32,100,5,BA,B,5,stage.cleanup,1,0.00183346,0.001833116,0.12430485055091947
32,100,5,BA,B,5,stage.delivery,1,4.4741e-05,4.4434e-05,0.0030333485969144063
32,100,5,BA,B,5,stage.leaf_distance,1,0.001388466,0.001388057,0.09413516445683731
32,100,5,BA,B,5,stage.node_plan,4,0.000102324,0.000101165,0.00693735861582597
32,100,5,BA,B,5,stage.node_prune,4,5.3145e-05,5.1955e-05,0.003603122665631437
32,100,5,BA,B,5,stage.output_alloc,1,6.32e-06,6.024e-06,0.00042848311688382126
32,100,5,BA,B,5,stage.pivot_distance,2,0.000102245,0.000101623,0.006932002576864922
32,100,5,BA,B,5,stage.pivot_sort,2,0.000203902,0.000203296,0.013824139952348881
32,100,5,BA,B,5,stage.result_sort,1,0.002035349,0.002035084,0.13799251320670392
32,100,5,BA,B,5,stage.schedule,10,0.005482131,0.005479345,0.3716773066527564
32,100,5,BA,B,5,stage.threshold,2,2.1204e-05,2.0671e-05,0.0014375879763298333
32,100,5,BA,B,6,stage.aggregate,1,0.000265406,0.000265082,0.01785484954400189
32,100,5,BA,B,6,stage.alloc_init,1,0.003048117,0.003047828,0.20505817663321257
