q,k,pair,order,variant,sample,wall_s,thread_cpu_s,process_cpu_s,residual_s
128,100,2,AB,A,7,0.026575872,0.026561209,0.026609144,1.1831999999999815e-05
128,100,2,AB,B,0,0.03708867,0.035631697,0.035664233,1.4105999999999841e-05
128,100,2,AB,B,1,0.037590816,0.036272556,0.036271403,1.2945999999999791e-05
128,100,2,AB,B,2,0.034727111,0.034729702,0.034728687,1.3184999999998892e-05
128,100,2,AB,B,3,0.034545504,0.03454802,0.034581347,1.260599999999834e-05
128,100,2,AB,B,4,0.035646923,0.034898013,0.034896956,1.3828999999999925e-05
128,100,2,AB,B,5,0.035748267,0.035028189,0.035027223,1.2314999999998855e-05
128,100,2,AB,B,6,0.037497708,0.036035578,0.036070534,1.3814000000000881e-05
128,100,2,AB,B,7,0.03729848,0.035968069,0.035967108,1.2562000000000684e-05
128,100,3,BA,B,0,0.03660544,0.03524303,0.035288508,1.412300000000477e-05
128,100,3,BA,B,1,0.036494193,0.035034245,0.035033306,1.2470000000000536e-05
128,100,3,BA,B,2,0.036492284,0.035776503,0.035775433,1.223499999999933e-05
128,100,3,BA,B,3,0.034950078,0.034440113,0.034485117,1.3067000000005491e-05
128,100,3,BA,B,4,0.034583891,0.034586536,0.034585447,1.1375999999993502e-05
128,100,3,BA,B,5,0.035667332,0.034919192,0.034918009,1.1288000000005127e-05
128,100,3,BA,B,6,0.035303878,0.034587771,0.034623241,1.3355999999992152e-05
128,100,3,BA,B,7,0.038697118,0.035999795,0.035998682,1.3404000000001581e-05
128,100,3,BA,A,0,0.026891012,0.026894148,0.026892944,1.266200000000009e-05
128,100,3,BA,A,1,0.02684067,0.026843127,0.026842006,1.0436999999998559e-05
128,100,3,BA,A,2,0.02697447,0.026964623,0.02697647,1.2732000000001409e-05
128,100,3,BA,A,3,0.035721794,0.033058593,0.033079903,1.1145000000004068e-05
128,100,3,BA,A,4,0.036667628,0.032582612,0.032581416,1.2468000000001589e-05
128,100,3,BA,A,5,0.033179029,0.031758591,0.031792328,1.33390000000011e-05
128,100,3,BA,A,6,0.026693301,0.026695424,0.026694551,1.3129000000000612e-05
128,100,3,BA,A,7,0.026987922,0.026992911,0.026989153,1.1983000000000132e-05
128,100,4,AB,A,0,0.033469247,0.032107138,0.032141843,1.3049000000001088e-05
128,100,4,AB,A,1,0.032387139,0.031638467,0.031637554,1.3407999999999476e-05
128,100,4,AB,A,2,0.032754605,0.032031371,0.032030492,1.163700000000184e-05
128,100,4,AB,A,3,0.032056437,0.031311178,0.031345577,1.3591999999999771e-05
128,100,4,AB,A,4,0.032588726,0.031872,0.031870724,1.1474999999996904e-05
128,100,4,AB,A,5,0.037902134,0.032495985,0.032494978,1.3614999999994604e-05
128,100,4,AB,A,6,0.033902108,0.032528084,0.032563142,1.3600000000002499e-05
128,100,4,AB,A,7,0.026883893,0.026886162,0.026885194,1.2291999999997083e-05
128,100,4,AB,B,0,0.036818506,0.035460754,0.035495503,1.4225999999999128e-05
128,100,4,AB,B,1,0.035409867,0.034706596,0.03470563,1.383299999999782e-05
128,100,4,AB,B,2,0.03647263,0.035055346,0.035054306,1.2419999999999098e-05
128,100,4,AB,B,3,0.035242936,0.034537532,0.034573988,1.3039999999998886e-05
128,100,4,AB,B,4,0.030359015,0.030349027,0.030347896,1.2780999999999904e-05
128,100,4,AB,B,5,0.0392094,0.036632534,0.036630956,2.5524999999998466e-05
128,100,4,AB,B,6,0.035664919,0.035001798,0.035037149,1.3310000000002487e-05
128,100,4,AB,B,7,0.03012276,0.030111938,0.030110643,1.192299999999702e-05
128,100,5,BA,B,0,0.029991256,0.029994476,0.030016901,1.1991999999998865e-05
128,100,5,BA,B,1,0.029931957,0.02993437,0.029933353,1.0071000000000385e-05
128,100,5,BA,B,2,0.029968489,0.029970996,0.029969891,1.1275999999997566e-05
128,100,5,BA,B,3,0.033975413,0.033962915,0.033999032,1.0744000000000031e-05
128,100,5,BA,B,4,0.04289946,0.036184953,0.036183848,1.2715999999995953e-05
128,100,5,BA,B,5,0.040352201,0.035646511,0.035658251,1.2712999999997532e-05
128,100,5,BA,B,6,0.029794794,0.029797046,0.029818777,1.1823000000001083e-05
128,100,5,BA,B,7,0.029961798,0.029679832,0.029678834,9.978000000000764e-06
128,100,5,BA,A,0,0.033631749,0.032269474,0.032305587,1.2583000000003508e-05
128,100,5,BA,A,1,0.032790566,0.032042574,0.032041257,1.1782000000001847e-05
128,100,5,BA,A,2,0.032499152,0.031793386,0.031792227,1.1372000000002547e-05
128,100,5,BA,A,3,0.032060102,0.031311136,0.031347208,1.1626000000000691e-05
128,100,5,BA,A,4,0.032560331,0.031846463,0.031845202,1.0728000000001514e-05
128,100,5,BA,A,5,0.0379652,0.032538792,0.032537511,1.1533999999993605e-05
128,100,5,BA,A,6,0.033726831,0.032351283,0.032386741,1.020699999999819e-05
128,100,5,BA,A,7,0.026643165,0.026645905,0.026644641,1.1796000000001416e-05
