case,process,order,variant,batch,sample,event_us,host_us
n65536_q32_r500,0,AB,A,1,56,276.544006,282.862
n65536_q32_r500,0,AB,A,1,57,275.519989,281.816
n65536_q32_r500,0,AB,A,1,58,275.328003,289.555
n65536_q32_r500,0,AB,A,1,59,277.119995,282.483
n65536_q32_r500,0,AB,A,1,60,277.279999,281.814
n65536_q32_r500,0,AB,A,1,61,277.503998,282.841
n65536_q32_r500,0,AB,A,1,62,275.264008,281.893
n65536_q32_r500,0,AB,A,1,63,276.320007,282.852
n65536_q32_r500,0,AB,A,1,64,275.29599,280.916
n65536_q32_r500,0,AB,A,1,65,277.536011,282.763
n65536_q32_r500,0,AB,A,1,66,275.552002,280.935
n65536_q32_r500,0,AB,A,1,67,276.063995,280.774
n65536_q32_r500,0,AB,A,1,68,277.503998,282.777
n65536_q32_r500,0,AB,A,1,69,276.544006,281.853
n65536_q32_r500,0,AB,A,1,70,275.29599,280.818
n65536_q32_r500,0,AB,A,1,71,275.519989,281.829
n65536_q32_r500,0,AB,A,1,72,276.639984,282.885
n65536_q32_r500,0,AB,A,1,73,275.328003,282.072
n65536_q32_r500,0,AB,A,1,74,277.631989,282.879
n65536_q32_r500,0,AB,A,1,75,275.424011,280.763
n65536_q32_r500,0,AB,A,1,76,275.328003,281.893
n65536_q32_r500,0,AB,A,1,77,275.519989,281.779
n65536_q32_r500,0,AB,A,1,78,275.29599,281.927
n65536_q32_r500,0,AB,A,1,79,277.247986,282.881
n65536_q32_r500,0,AB,A,1,80,275.328003,281.857
n65536_q32_r500,0,AB,A,1,81,276.576019,281.841
n65536_q32_r500,0,AB,A,1,82,276.544006,281.823
n65536_q32_r500,0,AB,A,1,83,275.264008,281.991
n65536_q32_r500,0,AB,A,1,84,276.544006,282.792
n65536_q32_r500,0,AB,A,1,85,275.424011,281.946
n65536_q32_r500,0,AB,A,1,86,275.391998,282.03
n65536_q32_r500,0,AB,A,1,87,275.328003,281.894
n65536_q32_r500,0,AB,A,1,88,276.576019,282.92
n65536_q32_r500,0,AB,A,1,89,275.584015,281.85
n65536_q32_r500,0,AB,A,1,90,275.359985,282.051
n65536_q32_r500,0,AB,A,1,91,274.432007,280.72
n65536_q32_r500,0,AB,A,1,92,275.359985,281.867
n65536_q32_r500,0,AB,A,1,93,276.35199,282.8
n65536_q32_r500,0,AB,A,1,94,275.359985,282.018
n65536_q32_r500,0,AB,A,1,95,276.384003,282.718
n65536_q32_r500,0,AB,A,1,96,275.584015,282.855
n65536_q32_r500,0,AB,A,1,97,276.608002,283.039
n65536_q32_r500,0,AB,A,1,98,275.391998,281.752
n65536_q32_r500,0,AB,A,1,99,276.160004,283.016
n65536_q32_r500,0,AB,A,64,0,273.757477,273.858922
n65536_q32_r500,0,AB,A,64,1,273.792511,273.891469
n65536_q32_r500,0,AB,A,64,2,273.786499,273.872516
n65536_q32_r500,0,AB,A,64,3,274.0755,274.162828
n65536_q32_r500,0,AB,A,64,4,273.802002,273.902188
n65536_q32_r500,0,AB,A,64,5,273.791992,273.889172
n65536_q32_r500,0,AB,A,64,6,273.953003,274.051609
n65536_q32_r500,0,AB,A,64,7,273.785004,273.88925
n65536_q32_r500,0,AB,A,64,8,273.791992,273.891031
n65536_q32_r500,0,AB,A,64,9,273.773987,273.879719
n65536_q32_r500,0,AB,A,64,10,273.760498,273.86725
n65536_q32_r500,0,AB,A,64,11,273.813477,273.914797
n65536_q32_r500,0,AB,A,64,12,273.761505,273.859453
n65536_q32_r500,0,AB,A,64,13,273.804016,273.904266
n65536_q32_r500,0,AB,A,64,14,273.804474,273.907188
n65536_q32_r500,0,AB,A,64,15,273.770508,273.868812
n65536_q32_r500,0,AB,A,64,16,273.757477,273.856625
n65536_q32_r500,0,AB,A,64,17,273.791504,273.888422
n65536_q32_r500,0,AB,A,64,18,273.760498,273.857797
n65536_q32_r500,0,AB,A,64,19,273.793488,273.889922
n65536_q32_r500,0,AB,B,1,0,230.783997,238.861
n65536_q32_r500,0,AB,B,1,1,231.968002,238.585
n65536_q32_r500,0,AB,B,1,2,231.680008,238.059
n65536_q32_r500,0,AB,B,1,3,231.584,237.719
n65536_q32_r500,0,AB,B,1,4,231.488007,237.69
n65536_q32_r500,0,AB,B,1,5,229.503998,235.972
n65536_q32_r500,0,AB,B,1,6,232.28801,238.368
n65536_q32_r500,0,AB,B,1,7,229.472,235.621
n65536_q32_r500,0,AB,B,1,8,233.536011,239.689
n65536_q32_r500,0,AB,B,1,9,233.375992,239.906
n65536_q32_r500,0,AB,B,1,10,232.416,238.688
n65536_q32_r500,0,AB,B,1,11,230.463989,236.629
n65536_q32_r500,0,AB,B,1,12,233.503998,239.937
n65536_q32_r500,0,AB,B,1,13,230.335999,236.597
n65536_q32_r500,0,AB,B,1,14,230.528,236.711
n65536_q32_r500,0,AB,B,1,15,228.320007,234.607
n65536_q32_r500,0,AB,B,1,16,231.455994,237.71
n65536_q32_r500,0,AB,B,1,17,231.488007,237.788
n65536_q32_r500,0,AB,B,1,18,231.520004,237.818
n65536_q32_r500,0,AB,B,1,19,232.544006,238.676
n65536_q32_r500,0,AB,B,1,20,229.40799,235.786
n65536_q32_r500,0,AB,B,1,21,232.576004,238.675
n65536_q32_r500,0,AB,B,1,22,229.472,235.803
n65536_q32_r500,0,AB,B,1,23,231.520004,237.659
n65536_q32_r500,0,AB,B,1,24,230.496002,236.766
n65536_q32_r500,0,AB,B,1,25,229.535995,235.721
n65536_q32_r500,0,AB,B,1,26,227.136002,233.812
n65536_q32_r500,0,AB,B,1,27,231.391998,237.543
n65536_q32_r500,0,AB,B,1,28,234.623993,240.938
n65536_q32_r500,0,AB,B,1,29,229.40799,235.736
n65536_q32_r500,0,AB,B,1,30,227.423996,233.849
n65536_q32_r500,0,AB,B,1,31,231.552002,237.786
n65536_q32_r500,0,AB,B,1,32,231.520004,237.775
n65536_q32_r500,0,AB,B,1,33,227.360001,233.735
n65536_q32_r500,0,AB,B,1,34,233.472,239.848
n65536_q32_r500,0,AB,B,1,35,227.456009,233.701
n65536_q32_r500,0,AB,B,1,36,232.480011,238.725
n65536_q32_r500,0,AB,B,1,37,229.472,234.789
n65536_q32_r500,0,AB,B,1,38,233.600006,238.455
n65536_q32_r500,0,AB,B,1,39,232.608002,238.21
n65536_q32_r500,0,AB,B,1,40,237.664001,243.243
n65536_q32_r500,0,AB,B,1,41,242.047989,248.51
n65536_q32_r500,0,AB,B,1,42,244.895996,250.949
n65536_q32_r500,0,AB,B,1,43,246.848007,253.27
n65536_q32_r500,0,AB,B,1,44,243.807999,249.89
n65536_q32_r500,0,AB,B,1,45,237.600006,243.961
n65536_q32_r500,0,AB,B,1,46,237.600006,243.997
n65536_q32_r500,0,AB,B,1,47,234.496002,241.001
n65536_q32_r500,0,AB,B,1,48,235.552002,241.721
n65536_q32_r500,0,AB,B,1,49,235.456009,241.843
n65536_q32_r500,0,AB,B,1,50,235.487991,241.821
n65536_q32_r500,0,AB,B,1,51,233.600006,239.965
n65536_q32_r500,0,AB,B,1,52,236.608002,242.291
n65536_q32_r500,0,AB,B,1,53,238.272003,244.366
n65536_q32_r500,0,AB,B,1,54,237.82399,242.928
n65536_q32_r500,0,AB,B,1,55,237.568008,242.959
n65536_q32_r500,0,AB,B,1,56,235.776001,241.012
n65536_q32_r500,0,AB,B,1,57,235.584,242.672
n65536_q32_r500,0,AB,B,1,58,235.552002,241.954
n65536_q32_r500,0,AB,B,1,59,237.919998,244.267
n65536_q32_r500,0,AB,B,1,60,236.223999,242.446
n65536_q32_r500,0,AB,B,1,61,233.503998,238.89
n65536_q32_r500,0,AB,B,1,62,237.408005,242.732
n65536_q32_r500,0,AB,B,1,63,235.64801,241.151
n65536_q32_r500,0,AB,B,1,64,235.231995,240.578
n65536_q32_r500,0,AB,B,1,65,233.503998,239.957
n65536_q32_r500,0,AB,B,1,66,237.503998,242.821
n65536_q32_r500,0,AB,B,1,67,235.615997,242.013
n65536_q32_r500,0,AB,B,1,68,235.64801,241.815
n65536_q32_r500,0,AB,B,1,69,233.536011,239.776
n65536_q32_r500,0,AB,B,1,70,233.567993,239.759
n65536_q32_r500,0,AB,B,1,71,235.584,242.036
n65536_q32_r500,0,AB,B,1,72,235.520004,241.836
n65536_q32_r500,0,AB,B,1,73,233.248001,239.778
n65536_q32_r500,0,AB,B,1,74,233.600006,239.808
n65536_q32_r500,0,AB,B,1,75,240.639999,246.927
n65536_q32_r500,0,AB,B,1,76,235.64801,242.047
n65536_q32_r500,0,AB,B,1,77,238.688004,244.808
n65536_q32_r500,0,AB,B,1,78,233.567993,239.833
n65536_q32_r500,0,AB,B,1,79,233.567993,239.918
n65536_q32_r500,0,AB,B,1,80,237.727997,249.232
n65536_q32_r500,0,AB,B,1,81,236.608002,242.847
n65536_q32_r500,0,AB,B,1,82,233.503998,239.978
n65536_q32_r500,0,AB,B,1,83,236.671997,242.755
n65536_q32_r500,0,AB,B,1,84,233.503998,240.03
n65536_q32_r500,0,AB,B,1,85,238.688004,244.855
n65536_q32_r500,0,AB,B,1,86,236.576004,242.916
n65536_q32_r500,0,AB,B,1,87,234.59201,240.82
n65536_q32_r500,0,AB,B,1,88,235.552002,241.958
n65536_q32_r500,0,AB,B,1,89,235.584,241.774
n65536_q32_r500,0,AB,B,1,90,233.503998,239.911
n65536_q32_r500,0,AB,B,1,91,237.632004,243.962
n65536_q32_r500,0,AB,B,1,92,234.559998,241.035
n65536_q32_r500,0,AB,B,1,93,235.552002,241.708
n65536_q32_r500,0,AB,B,1,94,235.584,241.888
n65536_q32_r500,0,AB,B,1,95,237.664001,243.934
n65536_q32_r500,0,AB,B,1,96,233.472,239.968
n65536_q32_r500,0,AB,B,1,97,233.600006,239.723
n65536_q32_r500,0,AB,B,1,98,237.664001,243.957
n65536_q32_r500,0,AB,B,1,99,233.503998,239.893
n65536_q32_r500,0,AB,B,64,0,234.722,234.819063
n65536_q32_r500,0,AB,B,64,1,234.880005,234.978344
n65536_q32_r500,0,AB,B,64,2,234.959503,235.056859
n65536_q32_r500,0,AB,B,64,3,234.942001,235.040672
n65536_q32_r500,0,AB,B,64,4,234.834,234.932063
n65536_q32_r500,0,AB,B,64,5,234.88649,234.988375
n65536_q32_r500,0,AB,B,64,6,234.363007,234.463875
n65536_q32_r500,0,AB,B,64,7,235.056992,235.154781
n65536_q32_r500,0,AB,B,64,8,234.400497,234.496859
n65536_q32_r500,0,AB,B,64,9,234.688004,234.785297
n65536_q32_r500,0,AB,B,64,10,235.089005,235.185937
n65536_q32_r500,0,AB,B,64,11,234.704498,234.803063
n65536_q32_r500,0,AB,B,64,12,234.570999,234.670156
n65536_q32_r500,0,AB,B,64,13,235.039001,235.139328
n65536_q32_r500,0,AB,B,64,14,234.591492,234.691078
n65536_q32_r500,0,AB,B,64,15,234.923004,235.024359
n65536_q32_r500,0,AB,B,64,16,235.0065,235.105281
n65536_q32_r500,0,AB,B,64,17,234.876999,234.976
n65536_q32_r500,0,AB,B,64,18,234.834,234.932828
n65536_q32_r500,0,AB,B,64,19,235.134003,235.233859
n65536_q32_r500,1,BA,B,1,0,241.119995,254.864
n65536_q32_r500,1,BA,B,1,1,239.071991,245.914
n65536_q32_r500,1,BA,B,1,2,235.807999,242.132
n65536_q32_r500,1,BA,B,1,3,234.431992,240.703
n65536_q32_r500,1,BA,B,1,4,234.656006,240.715
n65536_q32_r500,1,BA,B,1,5,236.608002,243.125
n65536_q32_r500,1,BA,B,1,6,232.063995,238.151
n65536_q32_r500,1,BA,B,1,7,233.408005,239.684
n65536_q32_r500,1,BA,B,1,8,233.600006,239.747
n65536_q32_r500,1,BA,B,1,9,236.479996,244.071
n65536_q32_r500,1,BA,B,1,10,234.400009,240.429
n65536_q32_r500,1,BA,B,1,11,235.328003,241.775
n65536_q32_r500,1,BA,B,1,12,233.472,239.787
n65536_q32_r500,1,BA,B,1,13,232.384003,239.045
n65536_q32_r500,1,BA,B,1,14,236.479996,242.618
n65536_q32_r500,1,BA,B,1,15,231.328003,237.823
n65536_q32_r500,1,BA,B,1,16,233.536011,239.796
n65536_q32_r500,1,BA,B,1,17,233.503998,240.061
n65536_q32_r500,1,BA,B,1,18,238.368011,244.361
n65536_q32_r500,1,BA,B,1,19,235.360001,241.834
n65536_q32_r500,1,BA,B,1,20,234.528,240.824
n65536_q32_r500,1,BA,B,1,21,235.679993,241.862
n65536_q32_r500,1,BA,B,1,22,231.584,237.998
n65536_q32_r500,1,BA,B,1,23,237.343994,243.654
n65536_q32_r500,1,BA,B,1,24,237.503998,243.994
n65536_q32_r500,1,BA,B,1,25,233.311996,239.822
n65536_q32_r500,1,BA,B,1,26,233.503998,239.943
n65536_q32_r500,1,BA,B,1,27,236.35199,242.636
n65536_q32_r500,1,BA,B,1,28,233.632004,239.94
n65536_q32_r500,1,BA,B,1,29,234.23999,240.769
n65536_q32_r500,1,BA,B,1,30,231.584,238.015
n65536_q32_r500,1,BA,B,1,31,231.071991,237.537
n65536_q32_r500,1,BA,B,1,32,235.584,241.855
n65536_q32_r500,1,BA,B,1,33,239.520004,246.036
n65536_q32_r500,1,BA,B,1,34,233.632004,240.083
n65536_q32_r500,1,BA,B,1,35,236.223999,242.423
n65536_q32_r500,1,BA,B,1,36,233.567993,239.821
n65536_q32_r500,1,BA,B,1,37,237.76001,243.961
n65536_q32_r500,1,BA,B,1,38,231.488007,237.965
n65536_q32_r500,1,BA,B,1,39,233.311996,239.576
n65536_q32_r500,1,BA,B,1,40,233.567993,239.8
n65536_q32_r500,1,BA,B,1,41,235.423996,241.949
n65536_q32_r500,1,BA,B,1,42,235.64801,242.12
n65536_q32_r500,1,BA,B,1,43,234.208008,240.363
n65536_q32_r500,1,BA,B,1,44,235.199997,240.911
n65536_q32_r500,1,BA,B,1,45,236.512009,240.857
n65536_q32_r500,1,BA,B,1,46,237.408005,241.894
n65536_q32_r500,1,BA,B,1,47,233.311996,237.677
n65536_q32_r500,1,BA,B,1,48,234.496002,239.823
n65536_q32_r500,1,BA,B,1,49,234.400009,240.819
n65536_q32_r500,1,BA,B,1,50,233.600006,239.885
n65536_q32_r500,1,BA,B,1,51,240.511993,246.957
n65536_q32_r500,1,BA,B,1,52,235.712006,241.951
n65536_q32_r500,1,BA,B,1,53,239.680008,245.922
n65536_q32_r500,1,BA,B,1,54,233.536011,239.898
n65536_q32_r500,1,BA,B,1,55,235.328003,241.875
n65536_q32_r500,1,BA,B,1,56,237.76001,243.762
n65536_q32_r500,1,BA,B,1,57,233.375992,239.967
n65536_q32_r500,1,BA,B,1,58,238.591995,244.877
n65536_q32_r500,1,BA,B,1,59,234.400009,240.978
n65536_q32_r500,1,BA,B,1,60,237.727997,243.867
n65536_q32_r500,1,BA,B,1,61,237.440002,243.999
n65536_q32_r500,1,BA,B,1,62,233.503998,239.881
n65536_q32_r500,1,BA,B,1,63,231.296005,237.837
n65536_q32_r500,1,BA,B,1,64,235.679993,241.882
n65536_q32_r500,1,BA,B,1,65,235.360001,241.928
n65536_q32_r500,1,BA,B,1,66,231.520004,237.696
n65536_q32_r500,1,BA,B,1,67,235.456009,242.017
n65536_q32_r500,1,BA,B,1,68,233.632004,239.823
n65536_q32_r500,1,BA,B,1,69,235.615997,241.882
n65536_q32_r500,1,BA,B,1,70,235.552002,242.964
n65536_q32_r500,1,BA,B,1,71,233.408005,239.919
n65536_q32_r500,1,BA,B,1,72,235.712006,241.769
n65536_q32_r500,1,BA,B,1,73,231.360001,237.815
n65536_q32_r500,1,BA,B,1,74,235.552002,242.123
n65536_q32_r500,1,BA,B,1,75,234.431992,240.749
n65536_q32_r500,1,BA,B,1,76,233.18399,239.748
n65536_q32_r500,1,BA,B,1,77,232.384003,238.832
n65536_q32_r500,1,BA,B,1,78,233.632004,239.918
n65536_q32_r500,1,BA,B,1,79,237.440002,244.031
n65536_q32_r500,1,BA,B,1,80,232.544006,238.676
n65536_q32_r500,1,BA,B,1,81,233.375992,239.871
n65536_q32_r500,1,BA,B,1,82,235.679993,242.01
n65536_q32_r500,1,BA,B,1,83,233.567993,239.752
n65536_q32_r500,1,BA,B,1,84,235.64801,241.933
n65536_q32_r500,1,BA,B,1,85,235.615997,241.833
n65536_q32_r500,1,BA,B,1,86,233.632004,239.873
n65536_q32_r500,1,BA,B,1,87,235.456009,241.976
n65536_q32_r500,1,BA,B,1,88,237.696014,244.072
n65536_q32_r500,1,BA,B,1,89,232.319992,238.589
n65536_q32_r500,1,BA,B,1,90,231.552002,237.844
n65536_q32_r500,1,BA,B,1,91,235.456009,241.906
n65536_q32_r500,1,BA,B,1,92,237.76001,244.026
n65536_q32_r500,1,BA,B,1,93,235.136002,241.78
n65536_q32_r500,1,BA,B,1,94,233.600006,239.823
n65536_q32_r500,1,BA,B,1,95,231.488007,237.746
n65536_q32_r500,1,BA,B,1,96,233.600006,239.908
n65536_q32_r500,1,BA,B,1,97,237.343994,243.877
n65536_q32_r500,1,BA,B,1,98,233.567993,239.785
n65536_q32_r500,1,BA,B,1,99,231.360001,237.868
n65536_q32_r500,1,BA,B,64,0,234.066498,234.164609
n65536_q32_r500,1,BA,B,64,1,234.430511,234.528875
n65536_q32_r500,1,BA,B,64,2,234.4785,234.577344
n65536_q32_r500,1,BA,B,64,3,234.51001,234.609719
n65536_q32_r500,1,BA,B,64,4,234.608002,234.705656
n65536_q32_r500,1,BA,B,64,5,234.189499,234.287813
n65536_q32_r500,1,BA,B,64,6,234.289001,234.386219
n65536_q32_r500,1,BA,B,64,7,234.416504,234.513734
n65536_q32_r500,1,BA,B,64,8,234.64151,234.738156
n65536_q32_r500,1,BA,B,64,9,234.368988,234.465516
n65536_q32_r500,1,BA,B,64,10,234.065002,234.150281
n65536_q32_r500,1,BA,B,64,11,234.528,234.631125
n65536_q32_r500,1,BA,B,64,12,234.348999,234.449297
n65536_q32_r500,1,BA,B,64,13,234.363998,234.462609
n65536_q32_r500,1,BA,B,64,14,234.273499,234.370563
n65536_q32_r500,1,BA,B,64,15,234.370499,234.465234
n65536_q32_r500,1,BA,B,64,16,234.386993,234.485969
n65536_q32_r500,1,BA,B,64,17,234.365997,234.465906
n65536_q32_r500,1,BA,B,64,18,234.175003,234.279984
n65536_q32_r500,1,BA,B,64,19,234.588501,234.695719
n65536_q32_r500,1,BA,A,1,0,278.23999,285.149
n65536_q32_r500,1,BA,A,1,1,276.032013,282.274
n65536_q32_r500,1,BA,A,1,2,275.552002,282.054
n65536_q32_r500,1,BA,A,1,3,276.192017,282.262
n65536_q32_r500,1,BA,A,1,4,275.584015,281.812
n65536_q32_r500,1,BA,A,1,5,275.584015,281.819
n65536_q32_r500,1,BA,A,1,6,275.584015,282.055
n65536_q32_r500,1,BA,A,1,7,276.544006,282.503
n65536_q32_r500,1,BA,A,1,8,275.64801,281.845
n65536_q32_r500,1,BA,A,1,9,275.615997,282.067
n65536_q32_r500,1,BA,A,1,10,277.503998,283.447
n65536_q32_r500,1,BA,A,1,11,275.615997,281.808
n65536_q32_r500,1,BA,A,1,12,275.519989,281.841
n65536_q32_r500,1,BA,A,1,13,275.552002,281.99
n65536_q32_r500,1,BA,A,1,14,275.487976,281.473
n65536_q32_r500,1,BA,A,1,15,275.615997,281.826
n65536_q32_r500,1,BA,A,1,16,275.615997,282.125
n65536_q32_r500,1,BA,A,1,17,276.384003,282.344
n65536_q32_r500,1,BA,A,1,18,275.552002,281.799
n65536_q32_r500,1,BA,A,1,19,275.615997,281.813
n65536_q32_r500,1,BA,A,1,20,275.615997,282.014
n65536_q32_r500,1,BA,A,1,21,275.552002,281.738
n65536_q32_r500,1,BA,A,1,22,275.552002,281.84
n65536_q32_r500,1,BA,A,1,23,275.584015,281.958
n65536_q32_r500,1,BA,A,1,24,275.64801,281.799
n65536_q32_r500,1,BA,A,1,25,275.64801,281.87
n65536_q32_r500,1,BA,A,1,26,275.584015,281.851
n65536_q32_r500,1,BA,A,1,27,275.584015,281.945
n65536_q32_r500,1,BA,A,1,28,275.584015,281.698
n65536_q32_r500,1,BA,A,1,29,275.584015,281.851
n65536_q32_r500,1,BA,A,1,30,275.64801,282.051
n65536_q32_r500,1,BA,A,1,31,275.615997,281.777
n65536_q32_r500,1,BA,A,1,32,275.584015,281.729
n65536_q32_r500,1,BA,A,1,33,275.64801,281.861
n65536_q32_r500,1,BA,A,1,34,275.584015,281.941
n65536_q32_r500,1,BA,A,1,35,275.615997,281.801
n65536_q32_r500,1,BA,A,1,36,275.615997,281.924
n65536_q32_r500,1,BA,A,1,37,275.552002,281.76
n65536_q32_r500,1,BA,A,1,38,275.64801,281.888
n65536_q32_r500,1,BA,A,1,39,275.584015,281.891
n65536_q32_r500,1,BA,A,1,40,275.615997,281.742
n65536_q32_r500,1,BA,A,1,41,275.64801,281.841
n65536_q32_r500,1,BA,A,1,42,275.487976,281.809
n65536_q32_r500,1,BA,A,1,43,275.552002,281.842
n65536_q32_r500,1,BA,A,1,44,275.584015,281.815
n65536_q32_r500,1,BA,A,1,45,275.615997,281.994
n65536_q32_r500,1,BA,A,1,46,275.487976,281.751
n65536_q32_r500,1,BA,A,1,47,275.615997,280.827
n65536_q32_r500,1,BA,A,1,48,276.768005,280.941
n65536_q32_r500,1,BA,A,1,49,276.35199,281.685
n65536_q32_r500,1,BA,A,1,50,275.871979,281.813
n65536_q32_r500,1,BA,A,1,51,275.615997,281.922
n65536_q32_r500,1,BA,A,1,52,275.615997,281.991
n65536_q32_r500,1,BA,A,1,53,275.552002,281.745
n65536_q32_r500,1,BA,A,1,54,275.584015,281.882
n65536_q32_r500,1,BA,A,1,55,275.552002,282.064
n65536_q32_r500,1,BA,A,1,56,275.519989,281.726
n65536_q32_r500,1,BA,A,1,57,275.615997,281.59
n65536_q32_r500,1,BA,A,1,58,275.64801,281.916
n65536_q32_r500,1,BA,A,1,59,275.519989,282.03
n65536_q32_r500,1,BA,A,1,60,275.615997,281.746
n65536_q32_r500,1,BA,A,1,61,275.584015,281.497
n65536_q32_r500,1,BA,A,1,62,276.063995,282.355
n65536_q32_r500,1,BA,A,1,63,275.776001,281.809
n65536_q32_r500,1,BA,A,1,64,275.584015,280.921
n65536_q32_r500,1,BA,A,1,65,276.384003,281.721
n65536_q32_r500,1,BA,A,1,66,275.584015,281.985
n65536_q32_r500,1,BA,A,1,67,275.615997,281.773
n65536_q32_r500,1,BA,A,1,68,275.615997,280.992
n65536_q32_r500,1,BA,A,1,69,276.35199,280.966
n65536_q32_r500,1,BA,A,1,70,277.119995,281.422
n65536_q32_r500,1,BA,A,1,71,276.511993,281.755
n65536_q32_r500,1,BA,A,1,72,275.519989,281.86
n65536_q32_r500,1,BA,A,1,73,275.519989,281.798
n65536_q32_r500,1,BA,A,1,74,275.64801,281.881
n65536_q32_r500,1,BA,A,1,75,275.615997,281.859
n65536_q32_r500,1,BA,A,1,76,275.615997,284.989
n65536_q32_r500,1,BA,A,1,77,275.64801,281.918
n65536_q32_r500,1,BA,A,1,78,275.487976,281.86
n65536_q32_r500,1,BA,A,1,79,275.519989,281.863
n65536_q32_r500,1,BA,A,1,80,275.584015,281.922
n65536_q32_r500,1,BA,A,1,81,275.552002,281.821
n65536_q32_r500,1,BA,A,1,82,275.584015,281.859
n65536_q32_r500,1,BA,A,1,83,275.615997,281.835
n65536_q32_r500,1,BA,A,1,84,275.584015,282.051
n65536_q32_r500,1,BA,A,1,85,275.552002,281.678
n65536_q32_r500,1,BA,A,1,86,275.584015,281.844
n65536_q32_r500,1,BA,A,1,87,275.615997,281.982
n65536_q32_r500,1,BA,A,1,88,275.519989,281.758
n65536_q32_r500,1,BA,A,1,89,275.615997,281.877
n65536_q32_r500,1,BA,A,1,90,275.584015,281.87
n65536_q32_r500,1,BA,A,1,91,275.552002,281.951
n65536_q32_r500,1,BA,A,1,92,275.552002,281.706
n65536_q32_r500,1,BA,A,1,93,275.584015,281.835
n65536_q32_r500,1,BA,A,1,94,275.615997,281.993
n65536_q32_r500,1,BA,A,1,95,275.487976,281.76
n65536_q32_r500,1,BA,A,1,96,275.487976,281.815
n65536_q32_r500,1,BA,A,1,97,275.615997,281.943
n65536_q32_r500,1,BA,A,1,98,275.584015,281.963
n65536_q32_r500,1,BA,A,1,99,275.584015,281.743
n65536_q32_r500,1,BA,A,64,0,274.050507,274.150328
n65536_q32_r500,1,BA,A,64,1,273.823486,273.922547
n65536_q32_r500,1,BA,A,64,2,273.902008,273.999422
n65536_q32_r500,1,BA,A,64,3,273.856476,273.953922
n65536_q32_r500,1,BA,A,64,4,273.793488,273.890188
n65536_q32_r500,1,BA,A,64,5,273.757019,273.857859
n65536_q32_r500,1,BA,A,64,6,273.790985,273.887375
n65536_q32_r500,1,BA,A,64,7,273.776001,273.876219
n65536_q32_r500,1,BA,A,64,8,273.817993,273.916016
n65536_q32_r500,1,BA,A,64,9,273.824005,273.922156
n65536_q32_r500,1,BA,A,64,10,273.825989,273.922312
n65536_q32_r500,1,BA,A,64,11,273.791992,273.889984
n65536_q32_r500,1,BA,A,64,12,273.824005,273.907562
n65536_q32_r500,1,BA,A,64,13,273.852509,273.929578
n65536_q32_r500,1,BA,A,64,14,256.161987,256.245984
n65536_q32_r500,1,BA,A,64,15,251.219986,251.315016
n65536_q32_r500,1,BA,A,64,16,251.21701,251.313859
n65536_q32_r500,1,BA,A,64,17,251.219009,251.314
n65536_q32_r500,1,BA,A,64,18,251.217987,251.312813
n65536_q32_r500,1,BA,A,64,19,251.21701,251.319328
n65536_q32_r500,2,AB,A,1,0,280.768005,294.487
n65536_q32_r500,2,AB,A,1,1,278.367981,284.772
n65536_q32_r500,2,AB,A,1,2,276.35199,282.534
n65536_q32_r500,2,AB,A,1,3,276.608002,283.124
n65536_q32_r500,2,AB,A,1,4,276.095978,282.201
n65536_q32_r500,2,AB,A,1,5,276.511993,283.829
n65536_q32_r500,2,AB,A,1,6,276.384003,283.018
n65536_q32_r500,2,AB,A,1,7,276.384003,282.474
n65536_q32_r500,2,AB,A,1,8,276.511993,282.88
n65536_q32_r500,2,AB,A,1,9,275.584015,281.853
n65536_q32_r500,2,AB,A,1,10,276.511993,283.084
n65536_q32_r500,2,AB,A,1,11,276.384003,282.417
n65536_q32_r500,2,AB,A,1,12,275.391998,281.859
n65536_q32_r500,2,AB,A,1,13,276.511993,282.891
n65536_q32_r500,2,AB,A,1,14,275.552002,281.626
n65536_q32_r500,2,AB,A,1,15,276.576019,281.839
n65536_q32_r500,2,AB,A,1,16,276.47998,280.809
n65536_q32_r500,2,AB,A,1,17,277.440002,282.014
n65536_q32_r500,2,AB,A,1,18,277.087982,282.404
n65536_q32_r500,2,AB,A,1,19,275.519989,281.819
n65536_q32_r500,2,AB,A,1,20,276.735992,285.095
n65536_q32_r500,2,AB,A,1,21,276.255981,282.445
n65536_q32_r500,2,AB,A,1,22,275.552002,281.985
n65536_q32_r500,2,AB,A,1,23,276.576019,282.922
n65536_q32_r500,2,AB,A,1,24,276.576019,283.064
n65536_q32_r500,2,AB,A,1,25,275.584015,281.554
n65536_q32_r500,2,AB,A,1,26,276.639984,282.917
n65536_q32_r500,2,AB,A,1,27,275.64801,281.97
n65536_q32_r500,2,AB,A,1,28,276.192017,282.938
n65536_q32_r500,2,AB,A,1,29,276.639984,282.64
n65536_q32_r500,2,AB,A,1,30,275.584015,281.881
n65536_q32_r500,2,AB,A,1,31,276.608002,282.979
n65536_q32_r500,2,AB,A,1,32,276.576019,282.699
n65536_q32_r500,2,AB,A,1,33,276.544006,282.839
n65536_q32_r500,2,AB,A,1,34,275.615997,281.905
n65536_q32_r500,2,AB,A,1,35,275.615997,282.093
n65536_q32_r500,2,AB,A,1,36,276.511993,282.633
n65536_q32_r500,2,AB,A,1,37,275.584015,281.911
n65536_q32_r500,2,AB,A,1,38,276.576019,282.967
n65536_q32_r500,2,AB,A,1,39,275.64801,281.845
