case,pair,order,policy,sample,stage,calls,wall_s,thread_cpu_s,wall_fraction
n65536_q128_r300,0,DB,D,6,stage.cleanup,1,0.000245731,0.000245417,0.0004414819494669058
n65536_q128_r300,0,DB,D,6,stage.delivery,1,2.4908e-05,2.462e-05,4.4749878514805575e-05
n65536_q128_r300,0,DB,D,6,stage.leaf_distance,1,0.511557208,0.510820638,0.9190670833215484
n65536_q128_r300,0,DB,D,6,stage.node_distance_prune,4,0.028166487,0.028165677,0.050604097937965734
n65536_q128_r300,0,DB,D,6,stage.schedule,10,0.005181113,0.002381974,0.009308422086136175
n65536_q128_r300,0,DB,D,7,stage.aggregate,1,0.011849049,0.011848976,0.02125830022944014
n65536_q128_r300,0,DB,D,7,stage.alloc_init,1,0.00062453,0.000624255,0.0011204651311925752
n65536_q128_r300,0,DB,D,7,stage.candidates,1,0.000187136,0.00018668,0.00033573945653668155
n65536_q128_r300,0,DB,D,7,stage.cleanup,1,0.000246269,0.000245987,0.0004418295796737776
n65536_q128_r300,0,DB,D,7,stage.delivery,1,2.4566e-05,2.428e-05,4.407369768125919e-05
n65536_q128_r300,0,DB,D,7,stage.leaf_distance,1,0.511565267,0.511501917,0.9177958528857217
n65536_q128_r300,0,DB,D,7,stage.node_distance_prune,4,0.027903513,0.027902819,0.05006150762057664
n65536_q128_r300,0,DB,D,7,stage.schedule,10,0.004977289,0.002399433,0.008929721186121342
n65536_q128_r300,0,DB,B,0,stage.aggregate,1,0.010398161,2.8509e-05,0.01878203333163946
n65536_q128_r300,0,DB,B,0,stage.alloc_init,1,0.000638421,0.000531226,0.0011531697289182768
n65536_q128_r300,0,DB,B,0,stage.candidates,1,0.000541391,0.000189252,0.0009779059785138564
n65536_q128_r300,0,DB,B,0,stage.cleanup,1,0.000779451,0.000734748,0.0014079099816188372
n65536_q128_r300,0,DB,B,0,stage.delivery,1,0.000121466,6.6864e-05,0.00021940210972506763
n65536_q128_r300,0,DB,B,0,stage.leaf_distance,1,0.511497176,3.326e-05,0.9239092382462106
n65536_q128_r300,0,DB,B,0,stage.node_distance_prune,4,0.02758978,7.1615e-05,0.04983498212545467
n65536_q128_r300,0,DB,B,0,stage.schedule,10,0.002030399,0.000428337,0.003667477517854112
n65536_q128_r300,0,DB,B,1,stage.aggregate,1,0.013886855,2.8454e-05,0.02479063176183056
n65536_q128_r300,0,DB,B,1,stage.alloc_init,1,0.000590468,0.000436439,0.0010540957441511824
n65536_q128_r300,0,DB,B,1,stage.candidates,1,0.000512098,0.000170031,0.0009141906460440399
n65536_q128_r300,0,DB,B,1,stage.cleanup,1,0.000713765,0.000712827,0.0012742039345469503
n65536_q128_r300,0,DB,B,1,stage.delivery,1,0.000121124,6.2026e-05,0.00021622897924115754
n65536_q128_r300,0,DB,B,1,stage.leaf_distance,1,0.511589376,3.2567e-05,0.9132826571373199
n65536_q128_r300,0,DB,B,1,stage.node_distance_prune,4,0.028107582,6.645e-05,0.05017728744755072
n65536_q128_r300,0,DB,B,1,stage.schedule,10,0.004623864,0.000483701,0.00825446148467633
n65536_q128_r300,0,DB,B,2,stage.aggregate,1,0.011201085,3.2083e-05,0.02003473643857622
n65536_q128_r300,0,DB,B,2,stage.alloc_init,1,0.000619051,0.000512902,0.001107260915084302
n65536_q128_r300,0,DB,B,2,stage.candidates,1,0.00049107,0.000159108,0.0008783486620172622
n65536_q128_r300,0,DB,B,2,stage.cleanup,1,0.000773039,0.000754984,0.0013826903930950014
n65536_q128_r300,0,DB,B,2,stage.delivery,1,0.0001206,6.6861e-05,0.00021571028293172425
n65536_q128_r300,0,DB,B,2,stage.leaf_distance,1,0.511718336,2.81e-05,0.9152811529014191
n65536_q128_r300,0,DB,B,2,stage.node_distance_prune,4,0.028191703,7.5011e-05,0.05042487753281209
n65536_q128_r300,0,DB,B,2,stage.schedule,10,0.005922223,0.000563185,0.010592739626158912
n65536_q128_r300,0,DB,B,3,stage.aggregate,1,0.011922661,3.1848e-05,0.021330815441918505
n65536_q128_r300,0,DB,B,3,stage.alloc_init,1,0.000627893,0.000519262,0.0011233624524149884
n65536_q128_r300,0,DB,B,3,stage.candidates,1,0.000511655,0.00017946,0.0009154012157969444
n65536_q128_r300,0,DB,B,3,stage.cleanup,1,0.000730304,0.000729124,0.0013065858234579389
n65536_q128_r300,0,DB,B,3,stage.delivery,1,0.000116217,6.256e-05,0.00020792366554860892
n65536_q128_r300,0,DB,B,3,stage.leaf_distance,1,0.51163236,3.1429e-05,0.9153607106058965
n65536_q128_r300,0,DB,B,3,stage.node_distance_prune,4,0.028227756,7.7608e-05,0.050502237174696804
n65536_q128_r300,0,DB,B,3,stage.schedule,10,0.005151184,0.000550661,0.009215975796960388
n65536_q128_r300,0,DB,B,4,stage.aggregate,1,0.010857112,2.8691e-05,0.019461137645466114
n65536_q128_r300,0,DB,B,4,stage.alloc_init,1,0.000592178,0.000485838,0.0010614662139081582
n65536_q128_r300,0,DB,B,4,stage.candidates,1,0.000493029,0.000170265,0.000883743783080299
n65536_q128_r300,0,DB,B,4,stage.cleanup,1,0.000700916,0.000699964,0.0012563767191412897
n65536_q128_r300,0,DB,B,4,stage.delivery,1,0.000114396,6.1149e-05,0.0002050523474466084
n65536_q128_r300,0,DB,B,4,stage.leaf_distance,1,0.511652954,3.2518e-05,0.9171268164594177
n65536_q128_r300,0,DB,B,4,stage.node_distance_prune,4,0.028257658,8.8596e-05,0.050651238734251494
n65536_q128_r300,0,DB,B,4,stage.schedule,10,0.005198388,0.00056134,0.009317997677700966
n65536_q128_r300,0,DB,B,5,stage.aggregate,1,0.019960923,3.3177e-05,0.035172983872417206
n65536_q128_r300,0,DB,B,5,stage.alloc_init,1,0.000629124,0.000509487,0.0011085744033855851
n65536_q128_r300,0,DB,B,5,stage.candidates,1,0.000547435,0.000190873,0.000964630865326053
n65536_q128_r300,0,DB,B,5,stage.cleanup,1,0.000879432,0.000878195,0.0015496401420358973
n65536_q128_r300,0,DB,B,5,stage.delivery,1,0.00011931,6.4412e-05,0.00021023520334295648
n65536_q128_r300,0,DB,B,5,stage.leaf_distance,1,0.511850079,3.2875e-05,0.9019269586763334
n65536_q128_r300,0,DB,B,5,stage.node_distance_prune,4,0.028327376,7.7709e-05,0.04991544425054384
n65536_q128_r300,0,DB,B,5,stage.schedule,10,0.005172247,0.000634816,0.009113975356508227
n65536_q128_r300,0,DB,B,6,stage.aggregate,1,0.01185034,3.4153e-05,0.021203394036008155
n65536_q128_r300,0,DB,B,6,stage.alloc_init,1,0.000601914,0.00049654,0.0010769834213862062
n65536_q128_r300,0,DB,B,6,stage.candidates,1,0.00055529,0.000186537,0.0009935607479831775
n65536_q128_r300,0,DB,B,6,stage.cleanup,1,0.00072919,0.000728092,0.00130471386450657
n65536_q128_r300,0,DB,B,6,stage.delivery,1,0.00011206,5.838e-05,0.00020050499274072085
n65536_q128_r300,0,DB,B,6,stage.leaf_distance,1,0.511610554,3.0413e-05,0.9154066608588807
n65536_q128_r300,0,DB,B,6,stage.node_distance_prune,4,0.028272654,7.259e-05,0.050587259370256224
n65536_q128_r300,0,DB,B,6,stage.schedule,10,0.005135863,0.00060489,0.009189417932646233
n65536_q128_r300,0,DB,B,7,stage.aggregate,1,0.012002747,2.9607e-05,0.0214677856039479
n65536_q128_r300,0,DB,B,7,stage.alloc_init,1,0.000608169,0.000487335,0.0010877544701198309
n65536_q128_r300,0,DB,B,7,stage.candidates,1,0.000534279,0.000196591,0.0009555968333492058
n65536_q128_r300,0,DB,B,7,stage.cleanup,1,0.000770075,0.000452241,0.0013773351216150916
n65536_q128_r300,0,DB,B,7,stage.delivery,1,0.000115189,6.1042e-05,0.00020602390068982996
n65536_q128_r300,0,DB,B,7,stage.leaf_distance,1,0.511613561,3.2177e-05,0.9150580479302213
n65536_q128_r300,0,DB,B,7,stage.node_distance_prune,4,0.028323021,7.9405e-05,0.05065778212971697
n65536_q128_r300,0,DB,B,7,stage.schedule,10,0.005120095,0.000586274,0.009157662136163132
n65536_q128_r300,1,BD,B,0,stage.aggregate,1,0.019816843,2.8558e-05,0.03498158844766299
n65536_q128_r300,1,BD,B,0,stage.alloc_init,1,0.000609366,0.000572144,0.0010756804515229092
n65536_q128_r300,1,BD,B,0,stage.candidates,1,0.000472422,0.000183236,0.0008339407027457323
n65536_q128_r300,1,BD,B,0,stage.cleanup,1,0.000751075,0.00043428,0.00132583159402981
n65536_q128_r300,1,BD,B,0,stage.delivery,1,7.6923e-05,5.5586e-05,0.0001357879621975902
n65536_q128_r300,1,BD,B,0,stage.leaf_distance,1,0.511719944,3.1237e-05,0.9033112126623373
n65536_q128_r300,1,BD,B,0,stage.node_distance_prune,4,0.028095978,7.6198e-05,0.049596292377680616
n65536_q128_r300,1,BD,B,0,stage.schedule,10,0.004925003,0.000568324,0.008693838269269508
n65536_q128_r300,1,BD,B,1,stage.aggregate,1,0.012819451,2.7424e-05,0.02289667098063542
n65536_q128_r300,1,BD,B,1,stage.alloc_init,1,0.000585611,0.000535924,0.0010459529343059143
n65536_q128_r300,1,BD,B,1,stage.candidates,1,0.000376639,0.000185849,0.0006727104976239266
n65536_q128_r300,1,BD,B,1,stage.cleanup,1,0.000814647,0.00081353,0.0014550314459146263
n65536_q128_r300,1,BD,B,1,stage.delivery,1,7.8314e-05,5.6318e-05,0.00013987571629841888
n65536_q128_r300,1,BD,B,1,stage.leaf_distance,1,0.511339643,3.9068e-05,0.9132977352248997
n65536_q128_r300,1,BD,B,1,stage.node_distance_prune,4,0.028144975,7.8927e-05,0.050269409535026836
n65536_q128_r300,1,BD,B,1,stage.schedule,10,0.005702944,0.000603418,0.010185961348031899
n65536_q128_r300,1,BD,B,2,stage.aggregate,1,0.010381189,2.8112e-05,0.018650871305377
n65536_q128_r300,1,BD,B,2,stage.alloc_init,1,0.000587635,0.000548264,0.0010557465777316273
n65536_q128_r300,1,BD,B,2,stage.candidates,1,0.000377928,0.00018572,0.0006789864331242326
n65536_q128_r300,1,BD,B,2,stage.cleanup,1,0.000720929,0.000704716,0.0012952229267104312
n65536_q128_r300,1,BD,B,2,stage.delivery,1,7.7142e-05,5.5555e-05,0.0001385935189350076
n65536_q128_r300,1,BD,B,2,stage.leaf_distance,1,0.511510809,3.0206e-05,0.9189816571077046
n65536_q128_r300,1,BD,B,2,stage.node_distance_prune,4,0.028127684,7.2772e-05,0.050534270631457705
n65536_q128_r300,1,BD,B,2,stage.schedule,10,0.004803204,0.000606458,0.008629448867318765
n65536_q128_r300,1,BD,B,3,stage.aggregate,1,0.012817798,2.9176e-05,0.022924976285519656
n65536_q128_r300,1,BD,B,3,stage.alloc_init,1,0.000545911,0.000508935,0.0009763764984441417
n65536_q128_r300,1,BD,B,3,stage.candidates,1,0.000377192,0.00018308,0.000674618031512724
n65536_q128_r300,1,BD,B,3,stage.cleanup,1,0.000724133,0.000722974,0.001295131336331108
n65536_q128_r300,1,BD,B,3,stage.delivery,1,7.2824e-05,5.1762e-05,0.00013024768162337116
n65536_q128_r300,1,BD,B,3,stage.leaf_distance,1,0.511227384,3.086e-05,0.9143439188781296
n65536_q128_r300,1,BD,B,3,stage.node_distance_prune,4,0.028207463,7.9778e-05,0.05044980583635919
n65536_q128_r300,1,BD,B,3,stage.schedule,10,0.0051283,0.000654816,0.009172102406749618
n65536_q128_r300,1,BD,B,4,stage.aggregate,1,0.010441941,2.7936e-05,0.018758439829863333
n65536_q128_r300,1,BD,B,4,stage.alloc_init,1,0.000593778,0.000553097,0.0010666933365450532
n65536_q128_r300,1,BD,B,4,stage.candidates,1,0.000380114,0.000185787,0.0006828563384421221
n65536_q128_r300,1,BD,B,4,stage.cleanup,1,0.000669361,0.000668395,0.0012024745248950506
n65536_q128_r300,1,BD,B,4,stage.delivery,1,7.6298e-05,5.6133e-05,0.0001370656511216557
n65536_q128_r300,1,BD,B,4,stage.leaf_distance,1,0.511334274,3.2714e-05,0.9185871871691145
n65536_q128_r300,1,BD,B,4,stage.node_distance_prune,4,0.028137055,7.8198e-05,0.05054685265958266
n65536_q128_r300,1,BD,B,4,stage.schedule,10,0.005002544,0.000617328,0.008986827316898633
n65536_q128_r300,1,BD,B,5,stage.aggregate,1,0.012028934,2.9665e-05,0.021535509941240875
n65536_q128_r300,1,BD,B,5,stage.alloc_init,1,0.000601005,0.000546627,0.00107598471753486
n65536_q128_r300,1,BD,B,5,stage.candidates,1,0.000375344,0.000180237,0.0006719817768877205
n65536_q128_r300,1,BD,B,5,stage.cleanup,1,0.000725937,0.00072494,0.0012996516133694453
n65536_q128_r300,1,BD,B,5,stage.delivery,1,7.659e-05,5.6686e-05,0.00013711977357259078
n65536_q128_r300,1,BD,B,5,stage.leaf_distance,1,0.511439262,3.0044e-05,0.9156343622088122
n65536_q128_r300,1,BD,B,5,stage.node_distance_prune,4,0.028112517,7.874e-05,0.05033009486350188
n65536_q128_r300,1,BD,B,5,stage.schedule,10,0.005184654,0.000612158,0.009282133209717026
n65536_q128_r300,1,BD,B,6,stage.aggregate,1,0.011770386,5.0752e-05,0.02109642996501088
n65536_q128_r300,1,BD,B,6,stage.alloc_init,1,0.000578823,0.000483495,0.001037442517317401
n65536_q128_r300,1,BD,B,6,stage.candidates,1,0.000356627,0.000188207,0.0006391936958679125
n65536_q128_r300,1,BD,B,6,stage.cleanup,1,0.000688435,0.000687258,0.0012339035238914226
n65536_q128_r300,1,BD,B,6,stage.delivery,1,7.3425e-05,5.21e-05,0.00013160191774347279
n65536_q128_r300,1,BD,B,6,stage.leaf_distance,1,0.511567277,3.1806e-05,0.9168979871706691
n65536_q128_r300,1,BD,B,6,stage.node_distance_prune,4,0.028111604,7.3492e-05,0.050385304695200285
n65536_q128_r300,1,BD,B,6,stage.schedule,10,0.00476957,0.000616241,0.008548649081535385
n65536_q128_r300,1,BD,B,7,stage.aggregate,1,0.0116882,2.924e-05,0.020935364509688085
n65536_q128_r300,1,BD,B,7,stage.alloc_init,1,0.000612657,0.00057127,0.0010973629484789765
n65536_q128_r300,1,BD,B,7,stage.candidates,1,0.000295016,0.000181255,0.0005284190462338204
n65536_q128_r300,1,BD,B,7,stage.cleanup,1,0.000669061,0.000667968,0.001198391190621004
n65536_q128_r300,1,BD,B,7,stage.delivery,1,7.4067e-05,5.4008e-05,0.0001326653927156506
n65536_q128_r300,1,BD,B,7,stage.leaf_distance,1,0.511522534,2.8426e-05,0.9162155596421449
n65536_q128_r300,1,BD,B,7,stage.node_distance_prune,4,0.028252406,7.61e-05,0.0506044059723224
n65536_q128_r300,1,BD,B,7,stage.schedule,10,0.005168162,0.000550158,0.009256973299149448
n65536_q128_r300,1,BD,D,0,stage.aggregate,1,0.010159891,0.010159781,0.018251935960592013
n65536_q128_r300,1,BD,D,0,stage.alloc_init,1,0.000593941,0.000593553,0.0010669969880946536
n65536_q128_r300,1,BD,D,0,stage.candidates,1,0.000191335,0.000191064,0.00034372752296455463
n65536_q128_r300,1,BD,D,0,stage.cleanup,1,0.000240956,0.000240654,0.0004328701441108382
n65536_q128_r300,1,BD,D,0,stage.delivery,1,2.3558e-05,2.3282e-05,4.2321232320270616e-05
n65536_q128_r300,1,BD,D,0,stage.leaf_distance,1,0.511703373,0.511504932,0.9192595860344296
n65536_q128_r300,1,BD,D,0,stage.node_distance_prune,4,0.028003449,0.028002753,0.05030734658705535
n65536_q128_r300,1,BD,D,0,stage.schedule,10,0.005721372,0.002403909,0.010278271228571667
n65536_q128_r300,1,BD,D,1,stage.aggregate,1,0.013356342,0.013356195,0.023881165044452465
n65536_q128_r300,1,BD,D,1,stage.alloc_init,1,0.000625956,0.000625637,0.0011192105253493274
n65536_q128_r300,1,BD,D,1,stage.candidates,1,0.000171271,0.000170957,0.00030623287561283005
n65536_q128_r300,1,BD,D,1,stage.cleanup,1,0.000292615,0.00029232,0.0005231961797236441
n65536_q128_r300,1,BD,D,1,stage.delivery,1,2.8193e-05,2.7917e-05,5.0409137928502303e-05
n65536_q128_r300,1,BD,D,1,stage.leaf_distance,1,0.511667535,0.511633012,0.9148625313145737
n65536_q128_r300,1,BD,D,1,stage.node_distance_prune,4,0.02795424,0.027953457,0.04998223459179429
n65536_q128_r300,1,BD,D,1,stage.schedule,10,0.005178647,0.002394111,0.009259430741887158
n65536_q128_r300,1,BD,D,2,stage.aggregate,1,0.010799896,0.010753707,0.019401646559944905
n65536_q128_r300,1,BD,D,2,stage.alloc_init,1,0.000958963,0.000327798,0.0017227444773601937
n65536_q128_r300,1,BD,D,2,stage.candidates,1,0.000169586,0.000169292,0.00030465549237833556
n65536_q128_r300,1,BD,D,2,stage.cleanup,1,0.000248137,0.000247849,0.00044576969745310964
n65536_q128_r300,1,BD,D,2,stage.delivery,1,2.1623e-05,2.135e-05,3.8844985504090846e-05
n65536_q128_r300,1,BD,D,2,stage.leaf_distance,1,0.511541405,0.511382393,0.9189667697344154
n65536_q128_r300,1,BD,D,2,stage.node_distance_prune,4,0.027939068,0.027938183,0.05019158726623542
n65536_q128_r300,1,BD,D,2,stage.schedule,10,0.004961052,0.002389659,0.0089123615143616
n65536_q128_r300,1,BD,D,3,stage.aggregate,1,0.012312496,0.012312413,0.022060532249604248
n65536_q128_r300,1,BD,D,3,stage.alloc_init,1,0.000629741,0.000629475,0.001128318875344043
n65536_q128_r300,1,BD,D,3,stage.candidates,1,0.000172887,0.000172521,0.0003097649119266581
n65536_q128_r300,1,BD,D,3,stage.cleanup,1,0.00024331,0.000243034,0.0004359431346537055
n65536_q128_r300,1,BD,D,3,stage.delivery,1,2.3073e-05,2.2794e-05,4.134033104214766e-05
n65536_q128_r300,1,BD,D,3,stage.leaf_distance,1,0.511604382,0.511527727,0.9166512596755242
n65536_q128_r300,1,BD,D,3,stage.node_distance_prune,4,0.027948209,0.027947134,0.050075335331128616
n65536_q128_r300,1,BD,D,3,stage.schedule,10,0.005181692,0.002378902,0.009284135684065713
n65536_q128_r300,1,BD,D,4,stage.aggregate,1,0.011254184,0.011254093,0.02019196880209178
n65536_q128_r300,1,BD,D,4,stage.alloc_init,1,0.000628737,0.000628428,0.0011280638284144617
n65536_q128_r300,1,BD,D,4,stage.candidates,1,0.000165119,0.000164794,0.0002962522824073778
n65536_q128_r300,1,BD,D,4,stage.cleanup,1,0.000357923,0.000357647,0.0006421762830207056
n65536_q128_r300,1,BD,D,4,stage.delivery,1,3.6379e-05,3.6105e-05,6.527027042132036e-05
n65536_q128_r300,1,BD,D,4,stage.leaf_distance,1,0.511740658,0.511650853,0.9181519869497353
n65536_q128_r300,1,BD,D,4,stage.node_distance_prune,4,0.027960378,0.02795951,0.05016579436329577
n65536_q128_r300,1,BD,D,4,stage.schedule,10,0.005198075,0.002404866,0.009326253083380654
n65536_q128_r300,1,BD,D,5,stage.aggregate,1,0.011352617,0.011352533,0.020772867764499783
n65536_q128_r300,1,BD,D,5,stage.alloc_init,1,0.00059049,0.000590151,0.0010804707572059796
n65536_q128_r300,1,BD,D,5,stage.candidates,1,0.000191167,0.000190809,0.00034979483690290354
n65536_q128_r300,1,BD,D,5,stage.cleanup,1,0.000249932,0.000249602,0.0004573222531965061
n65536_q128_r300,1,BD,D,5,stage.delivery,1,2.4168e-05,2.3892e-05,4.4222285322620386e-05
n65536_q128_r300,1,BD,D,5,stage.leaf_distance,1,0.500988841,0.500862123,0.9167027255110435
n65536_q128_r300,1,BD,D,5,stage.node_distance_prune,4,0.028011233,0.028007518,0.051254582007795424
n65536_q128_r300,1,BD,D,5,stage.schedule,10,0.005095871,0.002399564,0.00932435705599416
n65536_q128_r300,1,BD,D,6,stage.aggregate,1,0.010557276,0.01055719,0.019539950817062217
n65536_q128_r300,1,BD,D,6,stage.alloc_init,1,0.000631442,0.000594248,0.0011687054145242959
n65536_q128_r300,1,BD,D,6,stage.candidates,1,0.000113087,0.000112787,0.00020930725104175687
n65536_q128_r300,1,BD,D,6,stage.cleanup,1,0.000279588,0.000279313,0.0005174758876286639
n65536_q128_r300,1,BD,D,6,stage.delivery,1,2.3188e-05,2.2911e-05,4.2917546111898436e-05
n65536_q128_r300,1,BD,D,6,stage.leaf_distance,1,0.495505683,0.495441714,0.9171074693315606
n65536_q128_r300,1,BD,D,6,stage.node_distance_prune,4,0.028032632,0.028031885,0.051884240835685685
n65536_q128_r300,1,BD,D,6,stage.schedule,10,0.005142061,0.002338519,0.009517191654204527
n65536_q128_r300,1,BD,D,7,stage.aggregate,1,0.019686438,0.019686485,0.03630137110580478
n65536_q128_r300,1,BD,D,7,stage.alloc_init,1,0.000628786,0.000628467,0.0011594679510907235
n65536_q128_r300,1,BD,D,7,stage.candidates,1,0.000168725,0.000168433,0.00031112529548651263
n65536_q128_r300,1,BD,D,7,stage.cleanup,1,0.000246159,0.000245888,0.00045391193724501097
n65536_q128_r300,1,BD,D,7,stage.delivery,1,2.2872e-05,2.2571e-05,4.217547937986379e-05
n65536_q128_r300,1,BD,D,7,stage.leaf_distance,1,0.489571344,0.489456503,0.9027590995035065
n65536_q128_r300,1,BD,D,7,stage.node_distance_prune,4,0.026805541,0.026804857,0.04942884495066427
n65536_q128_r300,1,BD,D,7,stage.schedule,10,0.005169227,0.002366006,0.009531944156537913
n65536_q128_r300,2,DB,D,0,stage.aggregate,1,0.01050209,0.010501961,0.019168530202535762
n65536_q128_r300,2,DB,D,0,stage.alloc_init,1,0.000590278,0.000589932,0.0010773818993069382
n65536_q128_r300,2,DB,D,0,stage.candidates,1,0.000197815,0.000197349,0.00036105411418247335
n65536_q128_r300,2,DB,D,0,stage.cleanup,1,0.000248444,0.000247981,0.00045346272195713374
n65536_q128_r300,2,DB,D,0,stage.delivery,1,2.2771e-05,2.2488e-05,4.156187970603392e-05
n65536_q128_r300,2,DB,D,0,stage.leaf_distance,1,0.502355905,0.502330263,0.9169055242732338
n65536_q128_r300,2,DB,D,0,stage.node_distance_prune,4,0.027970767,0.027969083,0.05105255163758743
n65536_q128_r300,2,DB,D,0,stage.schedule,10,0.005984815,0.002443237,0.01092355017754457
n65536_q128_r300,2,DB,D,1,stage.aggregate,1,0.013281086,0.013281029,0.024468018139989597
n65536_q128_r300,2,DB,D,1,stage.alloc_init,1,0.000626789,0.000626491,0.0011547462776723184
n65536_q128_r300,2,DB,D,1,stage.candidates,1,0.000139789,0.00013951,0.0002575361523727055
n65536_q128_r300,2,DB,D,1,stage.cleanup,1,0.000249741,0.000249447,0.0004601029854259766
n65536_q128_r300,2,DB,D,1,stage.delivery,1,3.0871e-05,3.0611e-05,5.6874278805183474e-05
n65536_q128_r300,2,DB,D,1,stage.leaf_distance,1,0.496000043,0.495951723,0.9137910897918755
n65536_q128_r300,2,DB,D,1,stage.node_distance_prune,4,0.027242738,0.027241402,0.05018985703179574
n65536_q128_r300,2,DB,D,1,stage.schedule,10,0.005214596,0.002408852,0.009606957557591089
n65536_q128_r300,2,DB,D,2,stage.aggregate,1,0.01958877,0.019588811,0.03592766181788606
n65536_q128_r300,2,DB,D,2,stage.alloc_init,1,0.000620442,0.000620051,0.0011379494656179466
n65536_q128_r300,2,DB,D,2,stage.candidates,1,0.000176736,0.000176463,0.0003241505841890997
n65536_q128_r300,2,DB,D,2,stage.cleanup,1,0.000263337,0.000263026,0.000482985030715898
n65536_q128_r300,2,DB,D,2,stage.delivery,1,2.4187e-05,2.3911e-05,4.4361251696212176e-05
n65536_q128_r300,2,DB,D,2,stage.leaf_distance,1,0.491823793,0.491788614,0.9020514768867058
n65536_q128_r300,2,DB,D,2,stage.node_distance_prune,4,0.02753835,0.027537459,0.05050794541069105
n65536_q128_r300,2,DB,D,2,stage.schedule,10,0.005184544,0.002411154,0.009508945355525144
n65536_q128_r300,2,DB,D,3,stage.aggregate,1,0.011897222,0.011897159,0.022150924605945255
n65536_q128_r300,2,DB,D,3,stage.alloc_init,1,0.000622648,0.000622375,0.0011592814611715743
n65536_q128_r300,2,DB,D,3,stage.candidates,1,0.00017387,0.000173551,0.00032372105532162896
n65536_q128_r300,2,DB,D,3,stage.cleanup,1,0.000235688,0.000235414,0.00043881732378584057
n65536_q128_r300,2,DB,D,3,stage.delivery,1,2.2235e-05,2.195e-05,4.139838767513901e-05
n65536_q128_r300,2,DB,D,3,stage.leaf_distance,1,0.49134585,0.49134664,0.9148156501403509
n65536_q128_r300,2,DB,D,3,stage.node_distance_prune,4,0.027573141,0.027572319,0.051337242209996414
n65536_q128_r300,2,DB,D,3,stage.schedule,10,0.00522034,0.002427729,0.00971952593281022
n65536_q128_r300,2,DB,D,4,stage.aggregate,1,0.011230443,0.01123035,0.02093318843888497
n65536_q128_r300,2,DB,D,4,stage.alloc_init,1,0.000632416,0.000629129,0.0011788033027518038
n65536_q128_r300,2,DB,D,4,stage.candidates,1,0.000152945,0.000152649,0.0002850846138291483
n65536_q128_r300,2,DB,D,4,stage.cleanup,1,0.000349019,0.000348706,0.0006505603114455229
n65536_q128_r300,2,DB,D,4,stage.delivery,1,3.4769e-05,3.4499e-05,6.480830977296189e-05
n65536_q128_r300,2,DB,D,4,stage.leaf_distance,1,0.491536635,0.49153721,0.9162086486766747
n65536_q128_r300,2,DB,D,4,stage.node_distance_prune,4,0.027634807,0.027634049,0.051510401005838986
n65536_q128_r300,2,DB,D,4,stage.schedule,10,0.004900933,0.002394582,0.009135183181585073
n65536_q128_r300,2,DB,D,5,stage.aggregate,1,0.011638915,0.01163884,0.021677456686028992
n65536_q128_r300,2,DB,D,5,stage.alloc_init,1,0.000588483,0.000588172,0.0010960484497880086
n65536_q128_r300,2,DB,D,5,stage.candidates,1,0.000185711,0.000185336,0.00034588637846561557
n65536_q128_r300,2,DB,D,5,stage.cleanup,1,0.000233654,0.000233382,0.00043518012327759225
n65536_q128_r300,2,DB,D,5,stage.delivery,1,2.1493e-05,2.1218e-05,4.003067094766317e-05
n65536_q128_r300,2,DB,D,5,stage.leaf_distance,1,0.491674714,0.491649486,0.9157432042721072
n65536_q128_r300,2,DB,D,5,stage.node_distance_prune,4,0.027492222,0.027491539,0.05120421032438963
n65536_q128_r300,2,DB,D,5,stage.schedule,10,0.005071647,0.002429544,0.00944593273250375
n65536_q128_r300,2,DB,D,6,stage.aggregate,1,0.010125078,0.01012499,0.01900614297085114
n65536_q128_r300,2,DB,D,6,stage.alloc_init,1,0.000634281,0.000633989,0.001190631358068988
n65536_q128_r300,2,DB,D,6,stage.candidates,1,0.000112005,0.000111699,0.00021024855743829153
n65536_q128_r300,2,DB,D,6,stage.cleanup,1,0.000236567,0.000236297,0.0004440683048748209
n65536_q128_r300,2,DB,D,6,stage.delivery,1,2.1989e-05,2.171e-05,4.127633167725184e-05
n65536_q128_r300,2,DB,D,6,stage.leaf_distance,1,0.489379021,0.489345879,0.9186307147521395
n65536_q128_r300,2,DB,D,6,stage.node_distance_prune,4,0.02702365,0.026997746,0.05072705173177346
n65536_q128_r300,2,DB,D,6,stage.schedule,10,0.005187915,0.002383796,0.009738419221128293
n65536_q128_r300,2,DB,D,7,stage.aggregate,1,0.012313267,0.012313176,0.023035279167208884
n65536_q128_r300,2,DB,D,7,stage.alloc_init,1,0.000634747,0.000634457,0.0011874650606982157
n65536_q128_r300,2,DB,D,7,stage.candidates,1,0.000173941,0.000173548,0.0003254034444005381
n65536_q128_r300,2,DB,D,7,stage.cleanup,1,0.000249005,0.000248734,0.0004658308545596265
n65536_q128_r300,2,DB,D,7,stage.delivery,1,2.2075e-05,2.1781e-05,4.1297227422757595e-05
n65536_q128_r300,2,DB,D,7,stage.leaf_distance,1,0.489355046,0.489332964,0.915470288794383
n65536_q128_r300,2,DB,D,7,stage.node_distance_prune,4,0.026788651,0.026787914,0.050115379963573396
n65536_q128_r300,2,DB,D,7,stage.schedule,10,0.004996309,0.002407241,0.009346940387196854
n65536_q128_r300,2,DB,B,0,stage.aggregate,1,0.010045938,2.8572e-05,0.01820481283458606
