variant,metric,unit,value
B,l1tex__t_sectors_pipe_tex_mem_texture_lookup_miss.sum,sector,0
B,l1tex__tex_writeback_active.avg.pct_of_peak_sustained_elapsed,%,0
B,l1tex__tex_writeback_active.max.pct_of_peak_sustained_elapsed,%,0
B,l1tex__tex_writeback_active.min.pct_of_peak_sustained_elapsed,%,0
B,l1tex__tex_writeback_active.sum,cycle,0
B,l1tex__tex_writeback_active.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__texin_sm2tex_req_cycles_active.avg.pct_of_peak_sustained_elapsed,%,0.00
B,l1tex__texin_sm2tex_req_cycles_active.max.pct_of_peak_sustained_elapsed,%,0.00
B,l1tex__texin_sm2tex_req_cycles_active.min.pct_of_peak_sustained_elapsed,%,0.00
B,l1tex__texin_sm2tex_req_cycles_active.sum.pct_of_peak_sustained_elapsed,%,0.00
B,l1tex__throughput.avg.pct_of_peak_sustained_active,%,16.46
B,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,%,9.82
B,l1tex__throughput.max.pct_of_peak_sustained_active,%,24.31
B,l1tex__throughput.max.pct_of_peak_sustained_elapsed,%,14.51
B,l1tex__throughput.min.pct_of_peak_sustained_active,%,0.01
B,l1tex__throughput.min.pct_of_peak_sustained_elapsed,%,0.00
B,l1tex__throughput.sum.pct_of_peak_sustained_active,%,16.46
B,l1tex__throughput.sum.pct_of_peak_sustained_elapsed,%,9.82
B,l1tex__tmain_requests.avg.pct_of_peak_sustained_elapsed,%,0
B,l1tex__tmain_requests.max.pct_of_peak_sustained_elapsed,%,0
B,l1tex__tmain_requests.min.pct_of_peak_sustained_elapsed,%,0
B,l1tex__tmain_requests.sum.pct_of_peak_sustained_elapsed,%,0
B,launch__barrier_count,,1
B,launch__block_dim_x,block,512
B,launch__block_dim_y,block,1
B,launch__block_dim_z,block,1
B,launch__block_size,,512
B,launch__cluster_dim_x,,0
B,launch__cluster_dim_y,,0
B,launch__cluster_dim_z,,0
B,launch__cluster_max_active,cluster,0
B,launch__cluster_max_potential_size,block,8
B,launch__cluster_scheduling_policy,,PolicySpread
B,launch__cluster_size,,0
B,launch__execution_model,,SIMT
B,launch__func_cache_config,,CachePreferNone
B,launch__grid_dim_x,,128
B,launch__grid_dim_y,,1
B,launch__grid_dim_z,,1
B,launch__grid_size,,128
B,launch__kernel_name,,
B,launch__occupancy_cluster_gpu_pct,%,0
B,launch__occupancy_cluster_pct,%,0
B,launch__occupancy_limit_barriers,block,24
B,launch__occupancy_limit_blocks,block,24
B,launch__occupancy_limit_registers,block,5
B,launch__occupancy_limit_shared_mem,block,7
B,launch__occupancy_limit_warps,block,3
B,launch__occupancy_per_barrier_count,,752
B,launch__occupancy_per_block_size,,2295
B,launch__occupancy_per_cluster_size,,0
B,launch__occupancy_per_register_count,,3760
B,launch__occupancy_per_shared_mem_size,,3424
B,launch__persisting_l2_cache_size,byte,25165824
B,launch__preferred_cluster_dim_x,,0
B,launch__preferred_cluster_dim_y,,0
B,launch__preferred_cluster_dim_z,,0
B,launch__preferred_cluster_size,,0
B,launch__registers_per_thread,register/thread,22
B,launch__registers_per_thread_allocated,register/thread,24
B,launch__shared_mem_config_size,byte,8192
B,launch__shared_mem_per_block,byte/block,1088
B,launch__shared_mem_per_block_allocated,byte/block,1152
B,launch__shared_mem_per_block_driver,byte/block,1024
B,launch__shared_mem_per_block_dynamic,byte/block,0
B,launch__shared_mem_per_block_static,byte/block,64
B,launch__sm_count,SM,188
B,launch__stack_size,,95056
B,launch__thread_count,thread,65536
B,launch__tpc_count,,94
B,launch__tpc_enabled,,all
B,launch__user_grid_dim_x,,128
B,launch__user_grid_dim_y,,1
B,launch__user_grid_dim_z,,1
B,launch__user_grid_size,,128
B,launch__uses_blocks_as_clusters,,0
B,launch__uses_cdp,,0
B,launch__uses_green_context,,0
B,launch__uses_mps,,0
B,launch__uses_vgpu,,0
B,launch__waves_per_multiprocessor,,0.23
B,lts__cycles_active.avg,cycle,132437.25
B,lts__cycles_active.max,cycle,133385
B,lts__cycles_active.min,cycle,131628
B,lts__cycles_active.sum,cycle,8475984
B,lts__cycles_elapsed.avg,cycle,149385
B,lts__cycles_elapsed.max,cycle,149385
B,lts__cycles_elapsed.min,cycle,149385
B,lts__cycles_elapsed.sum,cycle,9560640
B,lts__d_atomic_input_cycles_active.avg.pct_of_peak_sustained_elapsed,%,0
B,lts__d_atomic_input_cycles_active.max.pct_of_peak_sustained_elapsed,%,0
B,lts__d_atomic_input_cycles_active.min.pct_of_peak_sustained_elapsed,%,0
B,lts__d_atomic_input_cycles_active.sum.pct_of_peak_sustained_elapsed,%,0
B,lts__d_decomp_input_sectors.avg.pct_of_peak_sustained_elapsed,%,0
B,lts__d_decomp_input_sectors.max.pct_of_peak_sustained_elapsed,%,0
B,lts__d_decomp_input_sectors.min.pct_of_peak_sustained_elapsed,%,0
B,lts__d_decomp_input_sectors.sum.pct_of_peak_sustained_elapsed,%,0
B,lts__d_sectors.avg.pct_of_peak_sustained_elapsed,%,8.34
B,lts__d_sectors.max.pct_of_peak_sustained_elapsed,%,8.44
B,lts__d_sectors.min.pct_of_peak_sustained_elapsed,%,8.32
B,lts__d_sectors.sum.pct_of_peak_sustained_elapsed,%,8.34
B,lts__d_sectors_fill_device.avg.pct_of_peak_sustained_elapsed,%,0.00
B,lts__d_sectors_fill_device.max.pct_of_peak_sustained_elapsed,%,0.00
B,lts__d_sectors_fill_device.min.pct_of_peak_sustained_elapsed,%,0
B,lts__d_sectors_fill_device.sum.pct_of_peak_sustained_elapsed,%,0.00
B,lts__lts2xbar_cycles_active.avg.pct_of_peak_sustained_elapsed,%,16.66
B,lts__lts2xbar_cycles_active.max.pct_of_peak_sustained_elapsed,%,16.79
B,lts__lts2xbar_cycles_active.min.pct_of_peak_sustained_elapsed,%,16.52
B,lts__lts2xbar_cycles_active.sum.pct_of_peak_sustained_elapsed,%,16.66
B,lts__t_requests.sum,request,1327298
B,lts__t_requests_srcunit_gcc.sum,request,24
B,lts__t_requests_srcunit_tex.sum,request,1323992
B,lts__t_requests_srcunit_tex_op_atom_dot_alu.sum,request,0
B,lts__t_requests_srcunit_tex_op_atom_dot_cas.sum,request,0
B,lts__t_requests_srcunit_tex_op_read.sum,request,1318942
B,lts__t_requests_srcunit_tex_op_red.sum,request,0
B,lts__t_requests_srcunit_tex_op_write.sum,request,128
B,lts__t_sector_op_read_hit_rate.pct,%,99.95
B,lts__t_sector_op_write_hit_rate.pct,%,99.89
B,lts__t_sectors.avg.pct_of_peak_sustained_elapsed,%,16.68
B,lts__t_sectors.avg.peak_sustained,sector/cycle,2
B,lts__t_sectors.avg.per_cycle_elapsed,sector/cycle,0.33
B,lts__t_sectors.max.pct_of_peak_sustained_elapsed,%,16.86
B,lts__t_sectors.min.pct_of_peak_sustained_elapsed,%,16.65
B,lts__t_sectors.sum,sector,3188586
B,lts__t_sectors.sum.pct_of_peak_sustained_elapsed,%,16.68
B,lts__t_sectors.sum.per_second,sector/s,42637275353.02
B,lts__t_sectors_data_ecc.avg.pct_of_peak_sustained_elapsed,%,0
B,lts__t_sectors_data_ecc.avg.peak_sustained,sector/cycle,8
B,lts__t_sectors_data_ecc.avg.per_cycle_elapsed,sector/cycle,0
B,lts__t_sectors_data_ecc.sum,sector,0
B,lts__t_sectors_data_ecc.sum.per_second,sector/s,0
B,lts__t_sectors_evict_first_lookup_hit.sum,sector,2558
B,lts__t_sectors_evict_first_lookup_miss.sum,sector,0
B,lts__t_sectors_evict_last_lookup_hit.sum,sector,0
B,lts__t_sectors_evict_last_lookup_miss.sum,sector,0
B,lts__t_sectors_evict_normal_demote_lookup_hit.sum,sector,0
B,lts__t_sectors_evict_normal_demote_lookup_miss.sum,sector,0
B,lts__t_sectors_evict_normal_lookup_hit.sum,sector,3181372
B,lts__t_sectors_evict_normal_lookup_miss.sum,sector,4
B,lts__t_sectors_lookup_hit.sum,sector,3188665
B,lts__t_sectors_lookup_miss.sum,sector,4
B,lts__t_sectors_op_read.avg.per_second,sector/s,665169020.11
B,lts__t_sectors_op_read.max.per_second,sector/s,666733525.89
B,lts__t_sectors_op_read.min.per_second,sector/s,664607402.65
B,lts__t_sectors_op_read.sum.per_second,sector/s,42570817287.12
B,lts__t_sectors_op_write.avg.per_second,sector/s,388201.35
B,lts__t_sectors_op_write.max.per_second,sector/s,7448117.24
B,lts__t_sectors_op_write.min.per_second,sector/s,0
B,lts__t_sectors_op_write.sum.per_second,sector/s,24844886.61
B,lts__t_sectors_srcunit_gcc.avg.pct_of_peak_sustained_elapsed,%,0.00
B,lts__t_sectors_srcunit_gcc.avg.peak_sustained,sector/cycle,1
B,lts__t_sectors_srcunit_gcc.avg.per_cycle_elapsed,sector/cycle,0.00
B,lts__t_sectors_srcunit_gcc.sum,sector,72
B,lts__t_sectors_srcunit_gcc.sum.per_second,sector/s,962772.79
B,lts__t_sectors_srcunit_gcc_lookup_hit.sum,sector,72
B,lts__t_sectors_srcunit_gcc_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex.avg.pct_of_peak_sustained_elapsed,%,16.64
B,lts__t_sectors_srcunit_tex.avg.peak_sustained,sector/cycle,2
B,lts__t_sectors_srcunit_tex.avg.per_cycle_elapsed,sector/cycle,0.33
B,lts__t_sectors_srcunit_tex.sum,sector,3181268
B,lts__t_sectors_srcunit_tex.sum.pct_of_peak_sustained_elapsed,%,16.64
B,lts__t_sectors_srcunit_tex.sum.per_second,sector/s,42539420196.83
B,lts__t_sectors_srcunit_tex_evict_first_lookup_hit.sum,sector,0
B,lts__t_sectors_srcunit_tex_evict_first_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_evict_last_lookup_hit.sum,sector,0
B,lts__t_sectors_srcunit_tex_evict_last_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_evict_normal_demote_lookup_hit.sum,sector,0
B,lts__t_sectors_srcunit_tex_evict_normal_demote_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_evict_normal_lookup_hit.sum,sector,3181267
B,lts__t_sectors_srcunit_tex_evict_normal_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_lookup_hit.sum,sector,3181263
B,lts__t_sectors_srcunit_tex_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_atom_dot_alu.avg.pct_of_peak_sustained_elapsed,%,0
B,lts__t_sectors_srcunit_tex_op_atom_dot_alu.avg.peak_sustained,sector/cycle,1
B,lts__t_sectors_srcunit_tex_op_atom_dot_alu.avg.per_cycle_elapsed,sector/cycle,0
B,lts__t_sectors_srcunit_tex_op_atom_dot_alu.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_atom_dot_alu.sum.per_second,sector/s,0
B,lts__t_sectors_srcunit_tex_op_atom_dot_alu_lookup_hit.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_atom_dot_alu_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_atom_dot_cas.avg.pct_of_peak_sustained_elapsed,%,0
B,lts__t_sectors_srcunit_tex_op_atom_dot_cas.avg.peak_sustained,sector/cycle,1
B,lts__t_sectors_srcunit_tex_op_atom_dot_cas.avg.per_cycle_elapsed,sector/cycle,0
B,lts__t_sectors_srcunit_tex_op_atom_dot_cas.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_atom_dot_cas.sum.per_second,sector/s,0
B,lts__t_sectors_srcunit_tex_op_atom_dot_cas_lookup_hit.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_atom_dot_cas_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_atom_evict_first_lookup_hit.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_atom_evict_first_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_atom_evict_last_lookup_hit.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_atom_evict_last_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_atom_evict_normal_lookup_hit.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_atom_evict_normal_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_read.avg.pct_of_peak_sustained_elapsed,%,16.64
B,lts__t_sectors_srcunit_tex_op_read.avg.peak_sustained,sector/cycle,2
B,lts__t_sectors_srcunit_tex_op_read.avg.per_cycle_elapsed,sector/cycle,0.33
B,lts__t_sectors_srcunit_tex_op_read.sum,sector,3181137
B,lts__t_sectors_srcunit_tex_op_read.sum.per_second,sector/s,42537668485.24
B,lts__t_sectors_srcunit_tex_op_read_evict_first_lookup_hit.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_read_evict_first_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_read_evict_last_lookup_hit.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_read_evict_last_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_read_evict_normal_demote_lookup_hit.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_read_evict_normal_demote_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_read_evict_normal_lookup_hit.sum,sector,3181134
B,lts__t_sectors_srcunit_tex_op_read_evict_normal_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum,sector,3181134
B,lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_red.avg.pct_of_peak_sustained_elapsed,%,0
B,lts__t_sectors_srcunit_tex_op_red.avg.peak_sustained,sector/cycle,1
B,lts__t_sectors_srcunit_tex_op_red.avg.per_cycle_elapsed,sector/cycle,0
B,lts__t_sectors_srcunit_tex_op_red.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_red.sum.per_second,sector/s,0
B,lts__t_sectors_srcunit_tex_op_red_lookup_hit.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_red_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_write.avg.pct_of_peak_sustained_elapsed,%,0.00
B,lts__t_sectors_srcunit_tex_op_write.avg.peak_sustained,sector/cycle,1
B,lts__t_sectors_srcunit_tex_op_write.avg.per_cycle_elapsed,sector/cycle,0.00
B,lts__t_sectors_srcunit_tex_op_write.sum,sector,128
B,lts__t_sectors_srcunit_tex_op_write.sum.per_second,sector/s,1711596.06
B,lts__t_sectors_srcunit_tex_op_write_evict_first_lookup_hit.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_write_evict_first_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_write_evict_last_lookup_hit.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_write_evict_last_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_write_evict_normal_demote_lookup_hit.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_write_evict_normal_demote_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_write_evict_normal_lookup_hit.sum,sector,128
B,lts__t_sectors_srcunit_tex_op_write_evict_normal_lookup_miss.sum,sector,0
B,lts__t_sectors_srcunit_tex_op_write_lookup_hit.sum,sector,128
B,lts__t_sectors_srcunit_tex_op_write_lookup_miss.sum,sector,0
B,lts__t_tag_requests.avg.pct_of_peak_sustained_elapsed,%,13.81
B,lts__t_tag_requests.max.pct_of_peak_sustained_elapsed,%,14.18
B,lts__t_tag_requests.min.pct_of_peak_sustained_elapsed,%,13.73
B,lts__t_tag_requests.sum.pct_of_peak_sustained_elapsed,%,13.81
B,lts__throughput.avg.pct_of_peak_sustained_elapsed,%,16.68
B,lts__throughput.max.pct_of_peak_sustained_elapsed,%,16.86
B,lts__throughput.min.pct_of_peak_sustained_elapsed,%,16.65
B,lts__throughput.sum.pct_of_peak_sustained_elapsed,%,16.68
B,lts__xbar2lts_cycles_active.avg.pct_of_peak_sustained_elapsed,%,10.72
B,lts__xbar2lts_cycles_active.max.pct_of_peak_sustained_elapsed,%,11.43
B,lts__xbar2lts_cycles_active.min.pct_of_peak_sustained_elapsed,%,10.64
B,lts__xbar2lts_cycles_active.sum.pct_of_peak_sustained_elapsed,%,10.72
B,profiler__perfworks_session_reuse,,0
B,profiler__replayer_bytes_mem_accessible.avg,byte,313731870
B,profiler__replayer_bytes_mem_accessible.max,byte,313731870
B,profiler__replayer_bytes_mem_accessible.min,byte,313731870
B,profiler__replayer_bytes_mem_accessible.sum,byte,10980615450
B,profiler__replayer_bytes_mem_backed_up.avg,byte,313731870
B,profiler__replayer_bytes_mem_backed_up.max,byte,313731870
B,profiler__replayer_bytes_mem_backed_up.min,byte,313731870
B,profiler__replayer_bytes_mem_backed_up.sum,byte,10980615450
B,profiler__replayer_passes,pass,35
B,profiler__replayer_passes_type_warmup,pass,0
B,sm__cycles_active.avg,cycle,102793.90
B,sm__cycles_active.max,cycle,162791
B,sm__cycles_active.min,cycle,0
B,sm__cycles_active.sum,cycle,19325253
B,sm__inst_executed.avg.pct_of_peak_sustained_elapsed,%,3.83
B,sm__inst_executed.max.pct_of_peak_sustained_elapsed,%,5.66
B,sm__inst_executed.min.pct_of_peak_sustained_elapsed,%,0
B,sm__inst_executed.sum.pct_of_peak_sustained_elapsed,%,3.83
B,sm__inst_executed_pipe_adu.avg.pct_of_peak_sustained_elapsed,%,0.16
B,sm__inst_executed_pipe_adu.max.pct_of_peak_sustained_elapsed,%,0.24
B,sm__inst_executed_pipe_adu.min.pct_of_peak_sustained_elapsed,%,0
B,sm__inst_executed_pipe_adu.sum.pct_of_peak_sustained_elapsed,%,0.16
B,sm__inst_executed_pipe_cbu_pred_on_any.avg.pct_of_peak_sustained_elapsed,%,0.04
B,sm__inst_executed_pipe_cbu_pred_on_any.max.pct_of_peak_sustained_elapsed,%,0.06
B,sm__inst_executed_pipe_cbu_pred_on_any.min.pct_of_peak_sustained_elapsed,%,0
B,sm__inst_executed_pipe_cbu_pred_on_any.sum.pct_of_peak_sustained_elapsed,%,0.04
B,sm__inst_executed_pipe_ipa.avg.pct_of_peak_sustained_elapsed,%,0
B,sm__inst_executed_pipe_ipa.max.pct_of_peak_sustained_elapsed,%,0
B,sm__inst_executed_pipe_ipa.min.pct_of_peak_sustained_elapsed,%,0
B,sm__inst_executed_pipe_ipa.sum.pct_of_peak_sustained_elapsed,%,0
B,sm__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_elapsed,%,5.07
B,sm__inst_executed_pipe_lsu.max.pct_of_peak_sustained_elapsed,%,7.48
B,sm__inst_executed_pipe_lsu.min.pct_of_peak_sustained_elapsed,%,0
B,sm__inst_executed_pipe_lsu.sum.pct_of_peak_sustained_elapsed,%,5.07
B,sm__inst_executed_pipe_tex.avg.pct_of_peak_sustained_elapsed,%,0
B,sm__inst_executed_pipe_tex.max.pct_of_peak_sustained_elapsed,%,0
B,sm__inst_executed_pipe_tex.min.pct_of_peak_sustained_elapsed,%,0
B,sm__inst_executed_pipe_tex.sum.pct_of_peak_sustained_elapsed,%,0
B,sm__inst_executed_pipe_uniform.avg.pct_of_peak_sustained_elapsed,%,0.00
B,sm__inst_executed_pipe_uniform.max.pct_of_peak_sustained_elapsed,%,0.00
B,sm__inst_executed_pipe_uniform.min.pct_of_peak_sustained_elapsed,%,0
B,sm__inst_executed_pipe_uniform.sum.pct_of_peak_sustained_elapsed,%,0.00
B,sm__inst_executed_pipe_xu.avg.pct_of_peak_sustained_elapsed,%,0.04
B,sm__inst_executed_pipe_xu.max.pct_of_peak_sustained_elapsed,%,0.06
B,sm__inst_executed_pipe_xu.min.pct_of_peak_sustained_elapsed,%,0
B,sm__inst_executed_pipe_xu.sum.pct_of_peak_sustained_elapsed,%,0.04
B,sm__instruction_throughput_internal_activity.avg.pct_of_peak_sustained_elapsed,%,0
B,sm__instruction_throughput_internal_activity.max.pct_of_peak_sustained_elapsed,%,0
B,sm__instruction_throughput_internal_activity.min.pct_of_peak_sustained_elapsed,%,0
B,sm__instruction_throughput_internal_activity.sum.pct_of_peak_sustained_elapsed,%,0
B,sm__issue_active.avg.pct_of_peak_sustained_elapsed,%,3.83
B,sm__issue_active.max.pct_of_peak_sustained_elapsed,%,5.66
B,sm__issue_active.min.pct_of_peak_sustained_elapsed,%,0
B,sm__issue_active.sum.pct_of_peak_sustained_elapsed,%,3.83
B,sm__maximum_warps_avg_per_active_cycle,warp,48
B,sm__maximum_warps_per_active_cycle_pct,%,100
B,sm__memory_throughput_internal_activity.avg.pct_of_peak_sustained_elapsed,%,0.01
B,sm__memory_throughput_internal_activity.max.pct_of_peak_sustained_elapsed,%,0.01
B,sm__memory_throughput_internal_activity.min.pct_of_peak_sustained_elapsed,%,0
B,sm__memory_throughput_internal_activity.sum.pct_of_peak_sustained_elapsed,%,0.01
B,sm__mio2rf_writeback_active.avg.pct_of_peak_sustained_elapsed,%,0.68
B,sm__mio2rf_writeback_active.max.pct_of_peak_sustained_elapsed,%,1.27
B,sm__mio2rf_writeback_active.min.pct_of_peak_sustained_elapsed,%,0
B,sm__mio2rf_writeback_active.sum.pct_of_peak_sustained_elapsed,%,0.68
B,sm__mio_inst_issued.avg.pct_of_peak_sustained_elapsed,%,1.74
B,sm__mio_inst_issued.max.pct_of_peak_sustained_elapsed,%,2.58
B,sm__mio_inst_issued.min.pct_of_peak_sustained_elapsed,%,0
B,sm__mio_inst_issued.sum.pct_of_peak_sustained_elapsed,%,1.74
B,sm__mio_pq_read_cycles_active.avg.pct_of_peak_sustained_elapsed,%,0.04
B,sm__mio_pq_read_cycles_active.max.pct_of_peak_sustained_elapsed,%,0.06
B,sm__mio_pq_read_cycles_active.min.pct_of_peak_sustained_elapsed,%,0
B,sm__mio_pq_read_cycles_active.sum.pct_of_peak_sustained_elapsed,%,0.04
B,sm__mio_pq_write_cycles_active.avg.pct_of_peak_sustained_elapsed,%,0.04
B,sm__mio_pq_write_cycles_active.max.pct_of_peak_sustained_elapsed,%,0.06
B,sm__mio_pq_write_cycles_active.min.pct_of_peak_sustained_elapsed,%,0
B,sm__mio_pq_write_cycles_active.sum.pct_of_peak_sustained_elapsed,%,0.04
B,sm__pipe_aluheavy_cycles_active.avg.pct_of_peak_sustained_elapsed,%,0.19
B,sm__pipe_aluheavy_cycles_active.max.pct_of_peak_sustained_elapsed,%,0.37
B,sm__pipe_aluheavy_cycles_active.min.pct_of_peak_sustained_elapsed,%,0
B,sm__pipe_aluheavy_cycles_active.sum.pct_of_peak_sustained_elapsed,%,0.19
B,sm__pipe_fma_cycles_active.avg.pct_of_peak_sustained_elapsed,%,0.64
B,sm__pipe_fma_cycles_active.max.pct_of_peak_sustained_elapsed,%,0.95
B,sm__pipe_fma_cycles_active.min.pct_of_peak_sustained_elapsed,%,0
B,sm__pipe_fma_cycles_active.sum.pct_of_peak_sustained_elapsed,%,0.64
B,sm__pipe_fmaheavy_cycles_active.avg.pct_of_peak_sustained_elapsed,%,6.13
B,sm__pipe_fmaheavy_cycles_active.max.pct_of_peak_sustained_elapsed,%,9.10
B,sm__pipe_fmaheavy_cycles_active.min.pct_of_peak_sustained_elapsed,%,0
B,sm__pipe_fmaheavy_cycles_active.sum.pct_of_peak_sustained_elapsed,%,6.13
B,sm__pipe_fp64_cycles_active.avg.pct_of_peak_sustained_elapsed,%,0
B,sm__pipe_fp64_cycles_active.max.pct_of_peak_sustained_elapsed,%,0
B,sm__pipe_fp64_cycles_active.min.pct_of_peak_sustained_elapsed,%,0
B,sm__pipe_fp64_cycles_active.sum.pct_of_peak_sustained_elapsed,%,0
B,sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed,%,0
B,sm__pipe_tensor_cycles_active.max.pct_of_peak_sustained_elapsed,%,0
B,sm__pipe_tensor_cycles_active.min.pct_of_peak_sustained_elapsed,%,0
B,sm__pipe_tensor_cycles_active.sum.pct_of_peak_sustained_elapsed,%,0
B,sm__pipe_tma_cycles_active.avg.pct_of_peak_sustained_elapsed,%,0
B,sm__pipe_tma_cycles_active.max.pct_of_peak_sustained_elapsed,%,0
B,sm__pipe_tma_cycles_active.min.pct_of_peak_sustained_elapsed,%,0
B,sm__pipe_tma_cycles_active.sum.pct_of_peak_sustained_elapsed,%,0
B,sm__sass_inst_executed_op_ldgsts_cache_access.sum,inst,0
B,sm__sass_inst_executed_op_ldgsts_cache_bypass.sum,inst,0
B,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,,0
B,sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,,0
B,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,sector,0
B,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum.pct_of_peak_sustained_elapsed,%,0
B,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,sector,0
B,sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed,%,0
B,sm__throughput.avg.pct_of_peak_sustained_elapsed,%,6.13
B,sm__throughput.max.pct_of_peak_sustained_elapsed,%,9.10
B,sm__throughput.min.pct_of_peak_sustained_elapsed,%,0
B,sm__throughput.sum.pct_of_peak_sustained_elapsed,%,6.13
B,sm__warps_active.avg.pct_of_peak_sustained_active,%,33.27
B,sm__warps_active.avg.per_cycle_active,warp,15.97
B,sm__warps_active.max.pct_of_peak_sustained_active,%,52.70
B,sm__warps_active.max.per_cycle_active,warp,25.29
B,sm__warps_active.min.pct_of_peak_sustained_active,%,0
B,sm__warps_active.min.per_cycle_active,warp,0
B,sm__warps_active.sum.pct_of_peak_sustained_active,%,33.27
B,sm__warps_active.sum.per_cycle_active,warp,3002.40
B,smsp__average_warp_latency_per_inst_issued.ratio,cycle,61.82
B,smsp__average_warps_active_per_inst_executed.ratio,cycle,61.82
B,smsp__average_warps_issue_stalled_barrier_per_issue_active.ratio,inst,0.77
B,smsp__average_warps_issue_stalled_branch_resolving_per_issue_active.ratio,inst,0.50
B,smsp__average_warps_issue_stalled_dispatch_stall_per_issue_active.ratio,inst,0.02
B,smsp__average_warps_issue_stalled_drain_per_issue_active.ratio,inst,0.00
B,smsp__average_warps_issue_stalled_lg_throttle_per_issue_active.ratio,inst,0
B,smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio,inst,54.96
B,smsp__average_warps_issue_stalled_math_pipe_throttle_per_issue_active.ratio,inst,0.01
B,smsp__average_warps_issue_stalled_membar_per_issue_active.ratio,inst,0
B,smsp__average_warps_issue_stalled_mio_throttle_per_issue_active.ratio,inst,0.07
B,smsp__average_warps_issue_stalled_misc_per_issue_active.ratio,inst,0.00
B,smsp__average_warps_issue_stalled_no_instruction_per_issue_active.ratio,inst,0.34
B,smsp__average_warps_issue_stalled_not_selected_per_issue_active.ratio,inst,0.04
B,smsp__average_warps_issue_stalled_selected_per_issue_active.ratio,inst,1
B,smsp__average_warps_issue_stalled_short_scoreboard_per_issue_active.ratio,inst,0.17
B,smsp__average_warps_issue_stalled_sleeping_per_issue_active.ratio,inst,0
B,smsp__average_warps_issue_stalled_tex_throttle_per_issue_active.ratio,inst,0
B,smsp__average_warps_issue_stalled_wait_per_issue_active.ratio,inst,4.31
B,smsp__branch_targets_threads_divergent,branches,2156
B,smsp__inst_executed.avg,inst,6601.86
B,smsp__inst_executed.max,inst,9768
B,smsp__inst_executed.min,inst,0
B,smsp__inst_executed.sum,inst,4964598
B,smsp__inst_executed_op_branch.avg,inst,1074.22
B,smsp__inst_executed_op_branch.max,inst,1588
B,smsp__inst_executed_op_branch.min,inst,0
B,smsp__inst_executed_op_branch.sum,inst,807811
B,smsp__inst_executed_op_generic_atom_dot_alu.sum,inst,0
